t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
23624.427,0.610107,-0.105225,0.322266,-19.480917,-285.297699,-11.694656,0.621369,-0.126521,0.359300,-21.086422,-284.650238,-12.180903,40.689,-3.262,-64.620,-23.3945,-21.3761,31.9266,44.9839,-29.7255,-22.1075,36.5365,52.0314,143.361,156.883,3.750,-69.393,164.641,25.010,100681.38,-150.446
23624.547,1.083740,-0.001465,-0.401123,18.625954,-388.977112,-23.770992,1.096671,-0.020519,-0.357810,17.021545,-388.328278,-24.257809,40.709,-4.730,-110.431,-24.6789,-35.1376,13.3028,44.9518,-31.9004,-38.0921,13.8880,51.5900,129.945,97.394,165.383,-62.970,0.812,25.010,100681.22,-150.430
23624.667,0.737305,0.037109,-0.693604,9.007633,-303.832062,-30.839695,0.750768,0.034216,-0.645265,7.403225,-303.183228,-31.326511,40.709,-0.225,-144.866,-25.7798,-30.9174,-11.8349,41.9589,-33.9441,-33.3567,-16.5465,50.3851,135.500,41.932,167.369,-30.732,353.405,25.010,100680.88,-150.404
23624.787,0.327881,0.049561,-1.041748,12.595420,-140.091599,11.038168,0.341035,0.065808,-0.987765,10.991012,-139.442764,10.551353,40.709,4.596,-158.745,-26.5138,-19.1743,-21.3761,39.0842,-35.0312,-19.8574,-28.0562,49.0781,150.453,22.029,170.880,-12.706,344.347,25.010,100680.45,-150.367
23624.907,-0.035156,0.068604,-1.044678,-12.564885,-40.106869,-14.564885,-0.021501,0.095217,-0.988778,-14.169450,-39.458229,-15.051620,40.706,6.327,-160.186,-27.5229,-13.4862,-22.2018,37.8459,-36.2170,-13.3035,-29.0572,48.3009,159.830,12.729,169.441,-1.696,341.437,25.010,100680.45,-150.367
23625.027,0.052246,0.064697,-1.007324,11.419847,56.564884,1.923664,0.065866,0.088023,-0.952259,9.815752,57.214104,1.436686,40.715,10.850,-150.333,-28.2569,-12.0183,-21.6514,37.5723,-37.0609,-11.6112,-28.4059,48.1168,162.604,7.329,171.502,-3.061,339.066,25.010,100679.95,-150.324
23625.137,0.290283,0.051025,-0.981934,13.938931,205.175568,5.770992,0.303583,0.067047,-0.928379,12.334210,205.824005,5.284339,40.704,15.480,-125.499,-27.4312,-17.7064,-20.8257,38.7259,-36.0927,-18.1663,-27.4105,48.8265,153.283,12.385,173.843,-22.336,337.498,25.010,100679.45,-150.282
23625.257,0.808105,0.001465,-0.816895,35.725189,277.480927,2.916031,0.820348,-0.000784,-0.767956,34.120155,278.128998,2.429540,40.698,15.584,-91.220,-25.6881,-28.8991,-14.6789,41.3582,-33.9094,-31.0413,-19.9753,50.1240,137.528,40.927,179.850,-56.627,331.946,25.010,100679.45,-150.282
23625.367,1.075439,-0.074463,-0.366211,-22.091602,319.923676,-3.984733,1.086372,-0.094062,-0.323929,-23.695698,320.572906,-4.471711,40.715,9.441,-56.288,-25.0459,-36.3303,0.6422,44.1316,-32.7282,-39.5353,-1.4515,51.3447,129.619,106.633,2.445,-84.190,142.812,25.010,100679.35,-150.277
23625.487,0.937744,-0.018555,0.093506,-41.236641,264.000000,-5.938931,0.951069,-0.044167,0.132215,-42.839954,264.650177,-6.426317,40.730,3.845,-25.676,-24.8624,-35.9633,9.8165,44.8092,-32.2291,-39.0639,9.6591,51.5559,129.524,129.001,-1.280,-51.468,138.750,25.010,100680.02,-150.330
23625.597,0.764160,-0.180420,0.516602,-55.618320,232.091599,11.129771,0.773662,-0.210312,0.550172,-57.222416,232.740814,10.642793,40.715,-2.819,-1.125,-22.6606,-27.7064,27.3394,45.0399,-29.0347,-29.4319,30.9751,51.6595,134.611,136.784,-8.241,-26.543,139.499,25.000,100680.42,-150.361
23625.717,0.486084,-0.011963,0.850830,90.946564,264.351135,2.977099,0.500918,-0.041135,0.883877,89.341682,264.999390,2.490527,40.701,7.689,29.467,-22.9358,-12.0183,35.6881,44.0923,-29.0090,-11.2859,41.1504,51.5970,158.742,109.586,5.393,4.353,140.673,25.000,100680.66,-150.382
23625.827,-0.142822,-0.144531,1.061279,0.977099,114.519081,-3.389313,-0.131406,-0.160464,1.093808,-0.626996,115.168304,-3.876291,40.715,7.301,41.429,-26.0550,11.3761,34.2202,44.4894,-32.6048,15.6861,39.3982,53.4915,205.692,284.509,7.315,17.639,143.759,25.000,100680.33,-150.356
23625.937,-0.399658,0.063721,1.010742,2.839695,28.854961,-21.374046,-0.382477,0.056237,1.047018,1.235913,29.504570,-21.861187,40.721,7.350,44.181,-24.5872,20.0917,32.0183,45.0930,-30.8778,25.7425,36.8225,54.5161,219.818,285.063,10.291,20.964,144.381,25.000,100680.50,-150.372
23626.047,-0.659912,-0.011963,0.576904,-14.992367,159.160309,-10.076336,-0.645669,-0.002714,0.618158,-16.595207,159.811081,-10.563966,40.739,5.408,61.453,-22.3853,30.8257,23.3945,44.7060,-28.4639,38.1000,26.5073,54.4467,233.237,289.767,15.008,39.524,151.999,25.000,100680.59,-150.377
23626.157,-0.669434,0.065430,0.597656,2.671756,158.503815,24.763359,-0.652970,0.074527,0.639490,1.068758,159.154388,24.275810,40.736,5.548,78.288,-22.8440,36.3303,9.6330,43.9833,-29.3922,44.3797,9.8668,54.1370,236.484,280.297,30.609,52.617,172.289,25.010,100681.02,-150.414
23626.267,-0.901367,-0.144043,0.384766,-7.618320,112.519081,-6.396946,-0.891218,-0.123840,0.427859,-9.220534,113.170631,-6.884902,40.751,4.121,90.192,-21.4679,36.8807,-1.0092,42.6858,-28.0817,44.9694,-2.9681,53.1003,238.017,270.464,43.285,61.589,190.818,25.010,100681.12,-150.425
23626.377,-1.019775,-0.049561,0.303467,-7.648855,1.007634,15.725191,-1.007116,-0.024209,0.348873,-9.250755,1.659574,15.237072,40.756,2.962,89.984,-22.2018,32.2018,-10.0000,40.3718,-29.2544,39.5192,-13.8953,51.0947,233.489,253.579,46.390,58.910,198.542,25.010,100680.88,-150.404
23626.487,-0.881592,-0.021240,0.296387,34.595421,-198.870224,-31.648855,-0.868134,0.000356,0.341494,32.992893,-198.219055,-32.136646,40.745,6.460,68.186,-22.4771,33.6697,-8.4404,41.3535,-29.5240,41.2195,-12.0087,52.1049,234.387,247.248,30.275,42.627,176.536,25.020,100681.21,-150.430
23626.607,-0.325928,-0.016357,0.805664,-4.473282,-380.900757,-9.114504,-0.311369,-0.021527,0.842941,-6.076594,-380.250580,-9.601889,40.730,5.587,22.511,-21.6514,37.2477,17.4312,46.4760,-27.7356,45.4857,19.3454,56.6785,238.627,249.114,20.974,-1.394,157.804,25.020,100680.97,-150.409
23626.717,-0.140381,-0.043213,1.010742,-194.534348,-48.732826,-35.526718,-0.126195,-0.058087,1.044766,-196.136246,-48.080887,-36.014835,40.756,-15.731,17.016,-17.7982,12.0183,40.8257,46.1297,-22.6139,16.5124,47.6470,55.2656,216.136,251.728,-1.834,-4.751,153.302,25.020,100680.47,-150.367
23626.837,0.099365,-0.449219,0.686035,-240.244278,-1.938931,-53.267174,0.101528,-0.464014,0.718359,-241.846176,-1.286991,-53.755291,40.756,-44.513,16.389,6.6972,10.5505,43.8532,45.5990,6.5004,14.9864,52.0493,54.5525,293.449,286.243,-30.221,-8.718,148.431,25.020,100680.73,-150.393
23626.947,0.417725,-0.792725,0.439453,-234.977097,-51.419846,-64.167938,0.409777,-0.811338,0.469506,-236.578690,-50.767517,-64.656219,40.762,-70.326,10.116,18.5321,8.8073,41.6514,46.4311,20.4489,13.0372,49.7359,55.3334,327.480,292.212,-54.260,-22.417,149.654,25.020,100681.00,-150.414
23627.067,0.236084,-0.991943,-0.086670,-156.595413,-54.961834,-16.625954,0.221552,-0.994102,-0.052250,-158.198257,-54.311058,-17.113583,40.739,-89.384,3.275,37.9817,3.0275,30.3670,48.7229,43.1204,6.4306,36.6418,56.9503,351.518,319.318,-76.500,-30.907,157.502,25.020,100681.17,-150.425
23627.187,0.231201,-0.762939,-0.231201,-95.679390,19.007633,26.763359,0.222872,-0.761755,-0.193040,-97.281136,19.659769,26.275158,40.759,-101.122,5.205,46.1468,1.0092,19.5413,50.1239,52.4553,4.0970,23.7784,57.7387,355.534,336.344,-87.857,-31.261,156.608,25.030,100681.27,-150.435
23627.297,0.125244,-0.815430,-0.648193,-78.503815,-0.458015,0.030534,0.114675,-0.802245,-0.605727,-80.105247,0.194509,-0.457830,40.765,-110.275,4.992,50.0917,4.4037,7.9817,50.9145,56.8000,7.9802,9.9259,58.2104,352.003,353.290,-99.843,-33.680,157.333,25.030,100681.53,-150.456
23627.407,0.051758,-1.026611,-0.566650,192.412216,10.885496,3.679389,0.035368,-1.013179,-0.526733,190.810165,11.537242,3.191352,40.754,-89.847,6.101,50.3670,3.7615,7.4312,51.0510,57.1055,7.2379,9.2648,58.3032,352.776,350.589,-78.788,-34.563,154.694,25.030,100681.62,-150.467
23627.517,0.241943,-0.899658,0.043213,354.564880,4.335878,38.809162,0.230250,-0.904759,0.077155,352.962830,4.987624,38.321125,40.754,-51.709,6.232,38.8991,2.2018,29.2661,48.7287,44.1690,5.4778,35.3331,56.8273,352.930,325.810,-39.546,-32.691,155.953,25.030,100681.53,-150.456
23627.627,0.218994,-0.382080,0.701660,356.717560,-11.679389,29.786259,0.223091,-0.400583,0.733913,355.115662,-11.027449,29.298140,40.756,-12.961,4.619,0.8257,-1.6514,45.5046,45.5420,-0.4841,0.8764,53.8069,53.8162,241.083,286.078,1.168,-32.285,160.455,25.040,100681.62,-150.467
23627.737,0.298096,0.101562,1.114502,263.068695,40.732826,-39.557251,0.316592,0.072061,1.146801,261.466309,41.384182,-40.045124,40.748,15.554,8.680,-16.7890,-2.8440,41.2844,44.6583,-21.4965,-0.6313,48.1572,52.7410,178.318,136.553,31.902,-25.138,158.355,25.040,100681.55,-150.456
23627.847,0.178223,0.533203,0.636230,300.122131,41.221375,22.167938,0.208031,0.517591,0.678231,298.521179,41.874481,21.679329,40.774,48.169,12.746,-35.5963,1.0092,23.0275,42.4074,-44.3181,3.6054,25.5091,51.2622,184.651,156.876,62.268,-22.823,164.657,25.040,100681.66,-150.467
23627.957,0.083496,1.040771,0.231201,221.404587,80.473282,83.053436,0.126894,1.036778,0.282764,219.804092,81.126976,82.564583,40.783,72.395,21.102,-40.9174,-1.3761,-4.2202,41.1575,-51.4689,0.6806,-7.6412,52.0375,180.758,188.757,81.060,-27.220,178.990,25.040,100681.22,-150.430
23628.067,0.110596,1.000732,-0.013428,211.251907,-20.534351,18.610687,0.152426,1.001245,0.040153,209.651260,-19.880854,18.121914,40.780,95.304,18.363,-38.5321,-1.8349,-14.7706,41.3069,-48.9659,0.1123,-20.3395,53.0224,180.131,203.823,104.246,-27.341,179.299,25.040,100680.95,-150.409
23628.177,0.083740,0.918701,-0.412109,200.732819,-12.091603,34.916031,0.122536,0.928565,-0.355070,199.132172,-11.438106,34.427258,40.780,117.081,16.623,-25.9633,0.3670,-32.9358,41.9404,-34.6090,2.6392,-41.9298,54.4321,184.361,233.200,127.409,-28.685,181.064,25.030,100680.53,-150.372
23628.297,0.350098,0.781250,-0.730469,186.229004,5.450382,41.374046,0.384465,0.790394,-0.672714,184.628677,6.104270,40.885109,40.786,139.060,16.602,-4.4954,-0.4587,-43.8532,44.0854,-9.5034,1.7644,-54.4931,55.3437,190.518,274.962,154.142,-33.244,180.179,25.030,100680.62,-150.382
23628.407,0.206787,0.436523,-0.778320,99.984734,5.236641,12.488549,0.231326,0.450646,-0.722743,98.391327,5.899133,11.995994,40.915,149.847,16.602,4.7706,1.7431,-45.1376,45.4225,1.4531,4.3567,-55.7543,55.9431,288.446,303.085,166.887,-33.035,179.756,25.030,100680.36,-150.361
23628.517,0.245605,0.447998,-0.918945,-29.526718,13.572519,-2.580153,0.270219,0.464064,-0.861983,-31.109509,14.248228,-3.078295,41.112,146.530,17.497,12.4771,2.8440,-44.8624,46.6519,10.6018,5.6766,-55.1810,56.4762,331.834,314.088,162.002,-32.749,181.430,25.030,100679.94,-150.324
23628.627,0.174805,0.797607,-0.610596,-180.854965,18.564886,-52.427483,0.209834,0.809137,-0.553103,-182.431381,19.248552,-52.929001,41.230,126.422,18.980,3.1193,2.6606,-45.4128,45.5975,-0.5067,5.4038,-56.1330,56.3947,264.643,285.675,135.639,-29.840,190.401,25.030,100680.09,-150.335
23628.737,-0.382812,1.151611,0.254883,-320.610687,-84.351143,-47.954197,-0.336284,1.160369,0.309461,-322.186615,-83.666878,-48.455971,41.239,90.660,9.893,-9.0826,3.5780,-42.8440,43.9421,-14.8841,6.3996,-53.3909,55.7949,203.266,255.833,100.390,-18.121,187.907,25.020,100680.00,-150.330
23628.857,0.178467,1.109863,0.063232,-295.251923,-11.908397,-2.687023,0.223521,1.106832,0.116760,-296.831360,-11.228516,-3.186934,41.174,55.623,8.148,-35.8716,5.7798,-18.6239,40.8292,-45.8826,8.8972,-24.8830,52.9484,190.974,208.865,64.495,-16.494,188.760,25.020,100680.17,-150.345
23628.967,0.123779,0.428223,0.794678,-193.022903,-4.015267,-25.312977,0.150905,0.410692,0.834274,-194.603470,-3.336779,-25.812298,41.154,34.055,7.441,-39.7248,3.0275,13.5780,42.0902,-49.4861,5.8609,13.9575,51.7498,186.754,176.407,40.156,-14.324,185.627,25.020,100680.34,-150.356
23629.077,0.125732,0.361328,0.855225,-168.564880,-68.152672,-27.694656,0.151079,0.342410,0.893536,-170.147675,-67.476959,-28.192799,41.112,15.453,-0.161,-31.1927,3.8532,29.8165,43.3227,-38.8747,6.9497,33.8740,52.0287,190.136,176.583,20.547,-18.960,177.463,25.020,100680.34,-150.356
23629.187,0.240723,0.040527,0.922852,-213.786255,-41.557251,-41.236641,0.257146,0.016775,0.956812,-215.370316,-40.883129,-41.734112,41.089,-8.053,-4.866,-25.4128,3.0275,35.0459,43.3958,-31.8705,6.0594,40.3745,51.7933,190.765,198.383,-3.366,-22.340,172.142,25.030,100680.59,-150.377
23629.297,0.215332,-0.311768,0.856934,-199.435120,-21.389313,6.167939,0.221692,-0.333498,0.888278,-201.020767,-20.717169,5.671307,41.059,-29.973,-7.265,-7.8899,1.1927,43.2110,43.9416,-10.8657,4.0926,50.7803,52.0908,200.639,240.917,-26.380,-23.338,174.250,25.030,100680.27,-150.351
23629.407,0.211670,-0.653809,0.616211,-162.839691,-35.877861,-24.625954,0.207943,-0.670351,0.646747,-164.426453,-35.207100,-25.122002,41.039,-48.021,-11.167,10.6422,-1.0092,43.7615,45.0482,11.1011,1.6698,51.9994,53.1974,351.446,276.306,-43.621,-28.675,175.467,25.030,100680.44,-150.367
23629.527,0.237549,-0.854492,0.395020,-149.862595,-32.061069,20.885496,0.227762,-0.867057,0.425778,-151.450623,-31.391888,20.390118,41.015,-66.147,-14.900,18.2569,-3.6697,41.8349,45.7923,20.0505,-1.3630,49.8860,53.7819,3.889,287.102,-62.898,-30.333,182.793,25.020,100680.00,-150.330
23629.637,0.193848,-0.799561,0.040527,-127.847328,-35.496181,-7.984733,0.184970,-0.803204,0.075694,-129.436142,-34.827988,-8.479695,41.001,-80.471,-18.616,31.7431,-4.9541,34.4954,47.1392,35.8026,-2.7987,41.4076,54.8110,4.470,307.394,-79.252,-35.040,190.193,25.020,100680.34,-150.356
23629.747,0.327393,-1.030273,-0.046387,-172.625961,-19.419847,-11.099236,0.311859,-1.035906,-0.013184,-174.215408,-18.752441,-11.593866,40.989,-99.456,-20.600,41.4679,-7.7064,24.3119,48.6831,47.0010,-5.9663,29.3652,55.7405,7.234,325.531,-100.029,-39.343,196.149,25.020,100680.50,-150.372
23629.867,0.394287,-0.819336,-0.558105,-102.381676,-27.832062,-28.335878,0.383793,-0.815730,-0.517871,-103.971603,-27.165245,-28.830257,40.980,-112.143,-23.816,45.5046,-8.5321,17.5229,49.5027,51.5733,-6.9287,21.2675,56.2150,7.652,334.992,-119.362,-45.177,207.313,25.020,100680.41,-150.361
23629.987,0.418457,-0.678467,-0.637695,-173.236649,-6.000000,27.633587,0.411797,-0.673776,-0.595383,-174.826263,-5.332790,27.139040,40.986,-133.087,-24.459,49.2661,-9.6330,6.0550,50.5629,55.6754,-8.2342,7.4976,56.7782,8.413,347.558,-141.933,-45.654,210.084,25.020,100680.31,-150.356
23630.097,0.356445,-0.486816,-0.936768,-165.526718,-11.893129,14.656488,0.354652,-0.473835,-0.889209,-167.118378,-11.228477,14.163022,40.948,-151.483,-25.568,49.4495,-5.7798,-10.7339,50.9302,55.4057,-3.8717,-12.7959,56.9958,3.997,3.495,-163.857,-45.840,213.091,25.020,100680.31,-150.356
23630.217,0.291016,-0.208252,-0.993652,-105.618324,-7.770992,19.770992,0.296977,-0.192088,-0.942495,-107.208412,-7.104373,19.276695,40.977,-164.428,-26.235,44.4037,-2.9358,-24.0367,50.5773,49.0383,-0.6887,-29.0345,56.9932,0.805,12.739,-177.850,-44.310,212.492,25.020,100679.81,-150.314
23630.337,0.333740,-0.149414,-1.054443,-31.312977,-17.816793,8.167939,0.341256,-0.133128,-1.002286,-32.902428,-17.149387,7.673310,40.989,-168.458,-28.100,39.8165,-0.6422,-30.1835,49.9681,43.4289,1.8984,-36.6015,56.8273,357.497,23.036,178.808,-40.613,211.392,25.020,100680.07,-150.335
23630.447,0.375732,-0.312012,-1.252441,92.854965,0.335878,-9.450381,0.378307,-0.292693,-1.200008,91.265991,1.003876,-9.945261,40.998,-158.576,-27.771,40.8257,-0.0917,-29.2661,50.2319,44.6563,2.5446,-35.4577,57.0781,356.739,31.948,-171.157,-40.553,212.297,25.020,100680.00,-150.330
23630.557,0.275635,-0.435303,-1.000488,244.854965,9.572519,49.404579,0.275174,-0.418635,-0.951391,243.264877,10.239139,48.910282,40.977,-132.305,-26.408,48.3486,-0.8257,-16.1468,50.9803,53.9670,1.8113,-19.3550,57.3615,358.078,19.804,-140.185,-41.879,205.398,25.030,100680.36,-150.361
23630.677,0.505615,-0.887695,-0.629883,338.931305,4.381680,12.091603,0.493072,-0.885719,-0.590090,337.341217,5.048299,11.597306,40.977,-92.465,-25.783,48.2569,-1.4679,12.6606,49.9116,54.7313,1.2163,15.5027,56.8975,358.727,342.876,-97.872,-44.691,204.112,25.030,100680.53,-150.372
23630.787,0.263184,-0.840088,0.246094,339.618317,-26.854961,3.145038,0.253538,-0.850156,0.278414,338.027283,-26.189524,2.651240,40.959,-55.607,-28.408,39.0826,-2.3853,28.7156,48.5564,44.3412,0.1822,34.6491,56.2738,359.765,316.046,-59.823,-46.748,208.137,25.040,100680.89,-150.404
23630.897,0.262695,-0.552002,0.580322,269.465637,42.412212,12.366412,0.261781,-0.569180,0.611978,267.875702,43.079029,11.872032,40.980,-26.481,-23.544,9.7248,-5.5046,44.4954,45.8772,10.0081,-3.5202,52.8368,53.8914,19.379,243.123,-25.127,-41.317,205.629,25.040,100680.91,-150.404
23631.007,0.139404,-0.026123,0.952881,320.519073,25.175573,-12.229008,0.153992,-0.047675,0.986358,318.929138,25.842390,-12.723388,40.980,8.377,-20.465,-17.8899,-2.7523,39.9083,43.8211,-22.8426,-0.5393,46.4587,51.7734,178.648,168.966,12.099,-35.460,202.799,25.050,100681.27,-150.435
23631.117,0.109375,0.605225,0.772705,332.351135,-2.015267,1.740458,0.141456,0.588640,0.814314,330.761200,-1.348451,1.246078,40.980,44.582,-20.361,-29.6330,-0.0917,30.8257,42.7592,-37.0201,2.4117,35.1227,51.0872,183.727,152.468,48.961,-32.152,199.872,25.050,100681.11,-150.425
23631.227,-0.036377,0.854248,0.685547,231.450378,-18.854961,12.091603,0.002563,0.843768,0.731157,229.860764,-18.187752,11.597057,40.986,69.451,-21.917,-40.1835,5.9633,2.4771,40.6990,-50.3494,9.1895,0.5238,51.1839,190.344,183.132,74.683,-30.828,197.932,25.050,100681.11,-150.425
23631.337,0.052002,1.019287,0.195068,159.786255,2.793893,-6.732824,0.094726,1.016961,0.246945,158.196335,3.460709,-7.227204,40.980,86.641,-21.209,-36.2385,11.1927,-15.4128,40.9397,-46.1860,15.1580,-20.9805,52.9443,198.170,204.419,91.460,-27.349,199.822,25.050,100681.11,-150.425
23631.447,0.003418,1.037354,-0.246826,226.793900,26.671755,-23.022902,0.045853,1.045964,-0.189971,225.204132,27.338768,-23.517365,40.983,111.195,-17.887,-31.1009,13.0275,-24.4037,41.6236,-40.3593,17.2618,-31.6958,54.1431,203.157,206.443,114.997,-23.249,205.330,25.050,100680.67,-150.382
23631.567,0.049805,0.963379,-0.545898,212.625961,41.480915,-7.160306,0.089618,0.977113,-0.486881,211.036667,42.148518,-7.655018,40.992,136.115,-12.667,-9.4495,11.6514,-40.4587,43.1504,-15.1961,15.7268,-50.4741,55.0081,225.983,223.195,139.139,-24.685,212.390,25.040,100679.75,-150.308
23631.687,0.140381,0.740234,-0.832520,118.198471,29.664122,4.335878,0.173389,0.757518,-0.773124,116.609810,30.332514,3.840832,41.004,149.818,-9.028,11.5596,3.5780,-44.4037,46.0230,9.5330,6.5203,-54.6500,55.8571,325.629,273.896,153.215,-27.921,215.263,25.040,100679.41,-150.282
23631.797,0.103760,0.495850,-0.893066,43.251907,20.167938,13.053435,0.129758,0.515395,-0.835243,41.662613,20.835543,12.558722,40.992,154.280,-6.752,18.8991,0.5505,-43.3945,47.3346,18.2434,3.0772,-53.2207,56.3447,350.426,301.227,158.308,-29.582,215.375,25.040,100679.25,-150.266
23631.907,0.163330,0.546875,-0.905762,-6.671756,2.946565,-10.687023,0.190751,0.565023,-0.847591,-8.259466,3.616141,-11.182570,41.021,153.230,-6.440,20.0917,-0.6422,-43.1193,47.5748,19.6578,1.7096,-52.8573,56.4203,355.030,302.426,156.034,-28.356,217.547,25.050,100679.34,-150.271
23632.017,-0.014404,0.658936,-0.668213,-123.557251,-17.236641,-39.587788,0.016591,0.677028,-0.610582,-125.145592,-16.567854,-40.083000,41.009,139.316,-8.118,15.1376,-0.4587,-43.9450,46.4814,13.7623,1.8863,-54.0065,55.7643,352.196,282.791,139.086,-22.408,221.643,25.050,100679.67,-150.303
23632.137,-0.044434,0.854004,-0.605713,-192.595413,-60.519085,-32.488548,-0.007823,0.871665,-0.546696,-194.182327,-59.848522,-32.984512,41.036,116.134,-14.985,-1.7431,3.4862,-43.3028,43.4778,-6.2001,6.3371,-53.7231,54.4497,225.626,253.362,115.759,-12.886,219.053,25.050,100679.84,-150.314
23632.257,-0.076416,1.129150,-0.216309,-241.114502,-76.900764,-35.923664,-0.031342,1.139397,-0.158505,-242.701416,-76.230202,-36.419628,41.036,87.230,-23.618,-21.6514,10.7339,-32.1101,40.1878,-29.4089,14.6345,-40.7464,52.3385,206.456,232.291,86.634,-5.410,211.305,25.050,100679.52,-150.287
23632.377,-0.113037,0.878906,0.330322,-195.969467,-34.259541,-16.534351,-0.074046,0.878287,0.380209,-197.554962,-33.587200,-17.031067,41.062,63.584,-27.008,-31.4679,14.3119,-19.7248,39.8011,-40.6438,18.7657,-26.0378,51.7884,204.783,219.378,61.397,-3.437,207.094,25.050,100679.17,-150.261
23632.497,-0.143066,0.707764,0.593018,-126.274811,-39.862595,-1.847328,-0.108436,0.702258,0.638665,-127.860619,-39.190647,-2.343876,41.056,48.230,-30.946,-38.3486,13.5780,0.0917,40.6815,-48.2000,17.9767,-2.2684,51.4932,200.454,196.066,44.510,-4.960,201.498,25.050,100679.11,-150.256
23632.607,-0.042725,0.624512,0.841309,-129.862595,-33.709923,4.916030,-0.009989,0.610764,0.883107,-131.447449,-33.036789,4.418980,41.074,33.789,-33.878,-37.4312,10.1835,14.5872,41.4437,-46.6926,14.1388,15.2852,51.1247,196.847,183.702,28.589,-7.689,197.693,25.050,100679.51,-150.287
23632.717,0.028320,0.335693,0.895996,-141.145035,-13.877863,-6.641222,0.053008,0.318648,0.934093,-142.730682,-13.205719,-7.137854,41.059,18.105,-34.685,-35.0459,8.3486,21.3761,41.8910,-43.6703,12.0707,23.5647,51.0695,195.451,184.671,11.402,-8.393,194.963,25.050,100679.34,-150.271
23632.827,0.039795,0.122559,1.042725,-153.145035,-18.381680,19.648855,0.058732,0.101941,1.077181,-154.730682,-17.709536,19.152224,41.059,1.169,-35.963,-26.6972,5.5963,33.0275,42.8355,-33.4382,9.0057,37.9058,51.3426,195.073,189.453,-7.132,-9.826,196.292,25.050,100679.51,-150.287
23632.937,0.052490,-0.212891,0.923584,-150.259537,-14.183207,1.022901,0.061747,-0.231410,0.955960,-151.845825,-13.511853,0.526603,41.048,-15.494,-36.772,-14.4037,3.3028,41.1927,43.7631,-18.6339,6.4769,48.1501,52.0347,199.167,204.631,-24.071,-10.670,197.021,25.050,100679.34,-150.271
23633.047,0.090820,-0.552246,0.802002,-155.786255,-7.603054,-10.167939,0.090283,-0.569342,0.832165,-157.373169,-6.932490,-10.663902,41.036,-32.837,-36.886,-6.9725,2.5688,43.3945,44.0261,-9.7642,5.6874,51.0373,52.2733,210.220,225.675,-40.683,-12.325,197.833,25.050,100679.01,-150.245
23633.157,0.044678,-0.681396,0.554199,-164.167938,-6.793893,-4.290076,0.040046,-0.691872,0.585892,-165.754700,-6.123133,-4.786123,41.039,-51.043,-36.859,8.9908,2.3853,43.7615,44.7391,9.1650,5.5770,51.9664,53.0624,328.679,257.589,-57.746,-14.751,201.133,25.050,100679.27,-150.266
23633.267,0.152344,-0.890625,0.254395,-172.839691,-21.465649,-32.427483,0.141277,-0.897746,0.286658,-174.425659,-20.793900,-32.923946,41.054,-70.272,-38.534,24.7706,0.9174,38.5321,45.8165,27.6985,3.9547,46.1106,53.9354,351.875,287.713,-77.549,-21.294,207.064,25.050,100678.94,-150.240
23633.387,0.181885,-0.888184,-0.128418,-208.824432,19.908398,-49.236641,0.170201,-0.887866,-0.092306,-210.411194,20.579159,-49.732689,41.039,-95.529,-35.559,40.0917,-0.7339,25.4128,47.4731,45.4470,2.0775,30.6911,54.8789,357.383,322.739,-103.841,-28.710,211.045,25.060,100679.03,-150.245
23633.507,0.356445,-0.849365,-0.396973,-119.847328,8.152672,-49.328243,0.345390,-0.848180,-0.358521,-121.432663,8.825212,-49.825043,41.065,-110.158,-34.221,44.3119,-2.6606,18.7156,48.1757,50.2327,-0.1538,22.7045,55.1257,0.175,335.016,-121.302,-36.853,218.938,25.060,100678.87,-150.234
23633.627,0.385254,-0.696045,-0.495850,-87.923668,10.290076,-10.992367,0.378350,-0.693485,-0.455021,-89.509315,10.962220,-11.488998,41.059,-120.946,-32.738,48.1651,-7.0642,8.7156,49.4545,54.4676,-5.2629,10.6970,55.7570,5.519,345.623,-134.273,-42.418,224.225,25.060,100678.63,-150.213
23633.747,0.432617,-0.669189,-0.818604,-70.564888,-1.770992,14.183207,0.425895,-0.660987,-0.774394,-72.152283,-1.101022,13.687494,41.027,-129.804,-32.667,49.4495,-6.7890,-1.9266,49.9506,55.6676,-4.9915,-2.1420,55.9319,5.124,357.985,-146.018,-44.444,227.995,25.060,100678.30,-150.187
23633.857,0.266602,-0.692139,-0.742432,-10.290076,-12.106871,32.824429,0.259355,-0.680882,-0.698456,-11.876202,-11.435320,32.328049,41.051,-131.202,-33.544,49.4495,-4.0367,-6.3303,50.0162,55.5506,-1.8376,-7.4575,56.0791,1.895,5.867,-147.106,-43.479,227.898,25.060,100678.13,-150.171
