t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
23839.527,0.053223,0.031250,1.019043,4.992366,-60.564884,-0.824427,0.069541,0.010732,1.052796,3.448245,-59.840679,-1.343319,41.818,5.677,-7.877,-24.7706,9.4495,23.9450,35.7245,-31.4073,13.4183,26.9920,43.5321,203.134,196.985,6.930,-7.660,192.829,24.630,100685.07,-150.758
23839.637,0.134277,0.018799,0.981934,-2.458015,-65.282440,6.671756,0.150185,-0.003220,1.015570,-4.001973,-64.558029,6.152775,41.821,5.128,-14.847,-24.5872,6.9725,26.6055,36.8917,-31.1243,10.5743,30.2049,44.6416,198.765,191.635,5.641,-14.853,192.716,24.630,100685.09,-150.758
23839.747,0.198975,0.020508,0.961182,-10.534351,-41.068703,0.351145,0.214899,-0.002897,0.994746,-12.078799,-40.344910,-0.167569,41.812,3.720,-19.143,-24.0367,3.4862,29.2661,38.0318,-30.4127,6.5679,33.4237,45.6641,192.186,186.286,3.390,-18.934,191.988,24.640,100685.30,-150.773
23839.857,0.283936,0.021240,0.935547,12.610687,-36.396946,3.709924,0.299841,-0.004019,0.968986,11.066730,-35.672535,3.190943,41.821,4.834,-22.950,-23.8532,2.0183,30.1835,38.5239,-30.1764,4.8797,34.5322,46.1183,189.186,182.702,3.783,-22.630,191.705,24.650,100685.55,-150.795
23839.967,0.332764,0.025635,0.878418,4.213740,-35.190838,1.587786,0.348695,0.000227,0.912263,2.669783,-34.466427,1.068806,41.821,5.026,-26.625,-24.0367,-1.0092,31.0092,39.2473,-30.3876,1.3888,35.5104,46.7582,182.617,177.704,3.113,-26.189,190.842,24.650,100685.08,-150.758
23840.077,0.393311,0.062744,0.843018,11.007633,-32.137405,-4.992366,0.410231,0.036398,0.877305,9.463839,-31.412788,-5.511436,41.824,5.993,-29.979,-24.2202,-3.9450,31.2844,39.7605,-30.6150,-1.9991,35.8230,47.1652,176.264,172.619,3.831,-29.437,188.780,24.660,100685.05,-150.752
23840.187,0.395996,0.099609,0.850586,25.328245,-32.152672,-12.809160,0.413971,0.073036,0.885140,23.784615,-31.427849,-13.328319,41.827,8.531,-33.267,-24.5872,-5.3211,31.1927,40.0727,-31.0613,-3.5900,35.6938,47.4525,173.407,168.889,7.003,-32.214,185.373,24.660,100684.87,-150.736
23840.297,0.450439,0.021729,0.802490,-10.977099,-12.809160,-1.465649,0.466134,-0.005376,0.836532,-12.520568,-12.084131,-1.984896,41.830,7.003,-34.487,-25.1376,-7.7982,30.5505,40.3242,-31.7486,-6.4554,34.8872,47.6105,168.507,166.765,4.456,-33.255,183.795,24.670,100684.73,-150.726
23840.407,0.506592,0.057617,0.819824,-0.030534,-6.458015,0.717557,0.523335,0.028558,0.853771,-1.573513,-5.732368,0.198043,41.839,6.732,-35.045,-24.6789,-8.8991,31.1009,40.6879,-31.1951,-7.7203,35.5617,47.9309,166.100,165.357,3.486,-33.740,182.504,24.670,100684.33,-150.694
23840.517,0.562256,0.050537,0.799805,0.427481,-3.358779,0.931298,0.578769,0.020329,0.833630,-1.115824,-2.633544,0.411961,41.833,6.505,-35.324,-24.4954,-9.1743,31.1009,40.6382,-30.9793,-8.0368,35.5659,47.8460,165.457,165.109,2.639,-34.189,181.381,24.670,100684.26,-150.689
23840.627,0.568115,0.046387,0.809570,1.984733,2.793893,3.832061,0.584529,0.015800,0.843226,0.440448,3.517893,3.313258,41.815,6.444,-34.933,-24.4037,-9.1743,31.1927,40.6533,-30.8678,-8.0357,35.6797,47.8585,165.408,165.110,1.832,-33.915,180.803,24.680,100684.03,-150.668
23840.737,0.445557,0.018311,0.869629,0.748092,19.267176,6.732824,0.461275,-0.010108,0.902965,-0.796845,19.990353,6.214376,41.804,6.216,-32.620,-24.1284,-8.6239,31.5596,40.6517,-30.5270,-7.3969,36.1350,47.8785,166.379,165.837,0.582,-31.017,180.886,24.680,100684.29,-150.689
23840.847,0.478760,0.065186,0.819336,9.816793,42.427483,7.816794,0.495714,0.036929,0.853492,8.272673,43.151688,7.297902,41.818,7.033,-27.919,-24.2202,-8.0734,31.6514,40.6646,-30.6295,-6.7617,36.2461,47.9340,167.551,165.631,0.809,-26.209,181.000,24.680,100683.80,-150.647
23840.957,0.342529,0.033203,0.804932,1.435115,62.091602,0.885496,0.358543,0.009110,0.839565,-0.109170,62.815601,0.366693,41.815,6.893,-21.051,-24.9541,-4.4954,31.0092,40.0560,-31.4966,-2.6403,35.4647,47.5053,175.208,170.684,0.484,-18.977,180.763,24.680,100683.52,-150.625
23841.067,0.278320,0.037598,0.932861,1.862595,55.374046,-6.488550,0.294683,0.012561,0.966513,0.318638,56.098457,-7.007530,41.821,6.805,-14.922,-25.0459,0.3670,30.0000,39.0824,-31.6058,2.9655,34.2654,46.7101,185.360,178.378,0.900,-12.588,180.235,24.690,100684.05,-150.668
23841.177,0.137207,0.027100,0.909424,-20.061069,72.488548,2.229008,0.153219,0.006568,0.943878,-21.606659,73.210899,1.710915,41.792,4.347,-6.916,-24.8624,2.6606,29.3578,38.5629,-31.3936,5.6103,33.5054,46.2563,190.132,184.954,-1.136,-4.197,180.878,24.690,100684.15,-150.678
23841.287,-0.035156,0.012695,0.965332,-13.480916,57.282444,0.076336,-0.019465,-0.004162,0.999875,-15.026669,58.004593,-0.441668,41.789,2.636,-0.503,-23.7615,7.4312,27.9817,37.4540,-30.1010,11.1159,31.8978,45.2449,200.268,197.598,-1.603,2.573,181.780,24.690,100684.38,-150.699
23841.397,-0.030518,-0.025879,0.876465,0.167939,58.900764,-0.335878,-0.016075,-0.040960,0.911532,-1.376672,59.624352,-0.854503,41.809,2.383,5.955,-23.5780,10.5505,25.5046,36.3004,-29.9395,14.7042,28.9214,44.1479,206.157,206.789,-0.400,8.558,183.165,24.700,100684.14,-150.678
23841.507,-0.191162,-0.030518,0.907471,1.022901,49.404579,-0.931298,-0.176808,-0.041715,0.942925,-0.522852,50.126728,-1.449302,41.789,2.228,11.452,-23.8532,11.6514,23.8532,35.6890,-30.3091,15.9647,26.9201,43.5684,207.777,211.587,0.867,13.806,184.716,24.700,100684.13,-150.678
23841.617,-0.236816,-0.007812,0.964844,6.717557,9.114504,0.717557,-0.221723,-0.018947,1.000138,5.172131,9.837064,0.199376,41.795,2.720,12.533,-24.2202,12.7523,21.3761,34.7301,-30.8126,17.2203,23.9167,42.6376,209.200,213.024,2.825,14.158,186.603,24.700,100683.91,-150.657
23841.727,-0.231445,-0.021973,0.937500,2.610687,-2.748092,0.015267,-0.216800,-0.032674,0.972915,1.065750,-2.024915,-0.503181,41.804,2.742,12.316,-24.2202,12.7523,21.1009,34.5614,-30.8209,17.2189,23.5836,42.4571,209.191,212.827,3.818,13.243,188.072,24.710,100684.26,-150.689
23841.837,-0.255371,0.009033,0.939209,2.229008,-3.511450,-0.183206,-0.239850,-0.001015,0.975019,0.683255,-2.789301,-0.701210,41.789,2.759,12.045,-24.3119,12.7523,20.9174,34.5142,-30.9353,17.2174,23.3588,42.4153,209.099,212.518,4.719,12.537,189.386,24.710,100683.86,-150.652
23841.947,-0.199707,-0.025391,0.909668,3.587786,-25.374046,0.106870,-0.185205,-0.036391,0.945189,2.042523,-24.651281,-0.411400,41.798,2.880,9.369,-24.1284,12.6606,21.3761,34.6325,-30.7044,17.1150,23.9190,42.5183,209.136,211.175,5.253,9.260,190.269,24.720,100683.85,-150.652
23842.057,-0.111084,-0.005615,0.957031,-0.335878,-49.541985,-0.641221,-0.095931,-0.020146,0.991838,-1.881304,-48.819424,-1.159403,41.795,2.597,4.029,-23.6697,11.1009,23.9450,35.4520,-30.0923,15.3310,27.0339,43.2599,206.997,206.654,5.096,3.236,190.444,24.720,100684.55,-150.710
23842.167,0.023926,0.013184,1.002441,8.137404,-60.809162,3.236641,0.039702,-0.006151,1.036328,6.591489,-60.087219,2.718726,41.786,3.248,-2.573,-23.3945,9.9083,25.4128,35.9345,-29.7288,13.9638,28.8127,43.6917,205.160,201.639,5.800,-4.138,190.716,24.720,100684.64,-150.721
23842.277,0.176270,-0.039307,0.937988,15.587787,-49.694656,2.045802,0.190462,-0.061587,0.971319,14.042034,-48.972507,1.527798,41.789,4.625,-8.022,-23.2110,5.7798,28.7156,37.3730,-29.4365,9.2172,32.7944,45.0215,197.386,190.952,6.362,-10.271,190.365,24.730,100684.24,-150.684
23842.387,0.286865,0.020264,0.909668,-0.244275,-56.824429,-1.404580,0.302697,-0.004520,0.943352,-1.788396,-56.100224,-1.923472,41.818,4.334,-14.265,-23.4862,0.7339,30.9174,38.8334,-29.7271,3.4034,35.4250,46.3705,186.531,181.093,5.075,-17.168,189.032,24.730,100684.77,-150.731
23842.497,0.368652,-0.009521,0.883789,13.022901,-41.648853,0.610687,0.383604,-0.036075,0.917069,11.478616,-40.924854,0.091884,41.815,5.440,-18.846,-23.2110,-1.2844,31.6514,39.2710,-29.3912,1.0796,36.3114,46.7282,182.104,176.572,5.078,-22.238,188.114,24.730,100685.00,-150.747
23842.607,0.448730,0.016846,0.824463,1.984733,-38.473282,2.213740,0.464327,-0.010687,0.858238,0.439469,-37.750515,1.695470,41.798,5.364,-23.106,-23.3945,-5.2294,32.2018,40.1448,-29.6165,-3.4715,36.9519,47.4829,173.314,170.557,3.761,-27.095,187.057,24.740,100685.27,-150.773
23842.717,0.508057,0.062256,0.884521,6.885496,-38.656490,1.083969,0.525048,0.031758,0.917837,5.340559,-37.933311,0.565522,41.804,5.872,-27.328,-23.5780,-8.3486,31.8349,40.4855,-29.8645,-7.0744,36.4863,47.6779,166.673,165.895,3.479,-31.594,185.487,24.740,100685.03,-150.752
23842.827,0.604248,0.021240,0.796143,2.717557,-23.526718,-0.641221,0.619931,-0.010089,0.829524,1.172946,-22.803129,-1.159847,41.809,5.867,-29.976,-23.4862,-9.1743,31.9266,40.6827,-29.7582,-8.0263,36.5959,47.8459,164.906,164.934,2.672,-34.713,183.956,24.740,100685.23,-150.768
23842.937,0.576172,0.027344,0.801270,3.725191,-13.770992,-0.320611,0.592034,-0.003298,0.834789,2.181560,-13.046169,-0.839769,41.827,5.980,-31.489,-23.5780,-10.0917,31.8349,40.8806,-29.8754,-9.0861,36.4774,48.0177,163.084,163.711,2.139,-36.261,182.516,24.750,100684.66,-150.721
23843.047,0.597900,0.031494,0.755859,5.190840,4.503817,0.335878,0.613800,0.001219,0.789788,3.647208,5.228640,-0.183281,41.827,6.256,-31.053,-23.6697,-10.3670,31.7431,40.9311,-29.9886,-9.4048,36.3622,48.0622,162.588,163.098,1.826,-35.903,181.315,24.750,100684.66,-150.721
23843.157,0.565918,0.026123,0.817627,0.488550,19.374046,2.061069,0.581774,-0.004582,0.851013,-1.055572,20.098251,1.542177,41.818,6.011,-28.952,-23.6697,-10.1835,31.7431,40.8850,-29.9875,-9.1930,36.3631,48.0212,162.956,163.342,0.845,-33.572,180.550,24.760,100684.52,-150.710
23843.267,0.508545,0.017090,0.817871,-5.923664,30.412214,2.122137,0.524141,-0.011997,0.851436,-7.467459,31.136831,1.603068,41.824,5.069,-25.649,-23.3028,-8.2569,32.1101,40.5247,-29.5294,-6.9654,36.8282,47.7160,166.728,166.432,-0.675,-29.967,180.085,24.760,100684.55,-150.710
23843.377,0.461914,0.018311,0.850586,2.778626,36.335876,-2.167939,0.477600,-0.010161,0.884043,1.234505,37.060081,-2.686831,41.818,5.088,-21.709,-23.2110,-5.5963,32.2018,40.0878,-29.4013,-3.8939,36.9556,47.3848,172.456,170.053,-0.570,-25.728,179.370,24.770,100684.73,-150.726
23843.487,0.425781,0.012939,0.856934,8.946565,16.809160,-3.847328,0.441324,-0.014646,0.890442,7.403423,17.534601,-4.366754,41.836,5.765,-19.912,-23.3028,-4.7706,32.2018,40.0342,-29.5049,-2.9416,36.9570,47.3816,174.307,170.614,0.290,-23.873,178.661,24.770,100685.06,-150.752
23843.597,0.401611,0.047852,0.881592,14.549619,4.442748,1.221374,0.418181,0.020431,0.915296,13.006640,5.168395,0.701860,41.839,7.078,-19.447,-23.8532,-3.6697,31.5596,39.7298,-30.1700,-1.6777,36.1687,47.1297,176.817,171.369,1.734,-23.381,178.629,24.780,100685.42,-150.784
23843.707,0.340576,0.034180,0.926025,-9.160305,84.442749,-4.763359,0.356835,0.007524,0.959423,-10.703120,85.168602,-5.282962,41.842,5.791,-10.286,-24.0367,0.0000,30.5505,38.8728,-30.3953,2.5511,34.9604,46.3962,184.798,178.432,0.727,-13.698,178.516,24.780,100685.79,-150.816
23843.817,0.195312,0.052002,0.931641,-2.778626,41.358780,0.000000,0.212072,0.029351,0.965834,-4.322258,42.083603,-0.519158,41.827,5.244,-5.791,-23.9450,2.9358,29.7248,38.2824,-30.2934,5.9356,33.9789,45.9074,191.086,184.771,0.904,-8.957,179.104,24.780,100685.72,-150.810
23843.927,0.140625,0.030273,0.968506,-1.083969,41.679390,-9.297709,0.156833,0.008369,1.002363,-2.628254,42.403389,-9.816512,41.815,4.866,-1.282,-23.7615,5.3211,28.8073,37.7198,-30.0890,8.6849,32.8863,45.4124,196.100,190.769,1.471,-4.351,178.952,24.790,100685.55,-150.795
23844.037,0.081787,-0.024170,0.940918,0.916031,63.557251,6.320611,0.096404,-0.043829,0.974808,-0.627601,64.282074,5.801452,41.827,4.649,5.561,-23.5780,8.2569,27.3394,37.0343,-29.8979,12.0666,31.1304,44.8173,201.979,199.623,2.102,2.365,181.021,24.790,100685.31,-150.773
23844.147,0.000977,-0.018311,0.890625,-8.763359,66.458015,0.091603,0.015661,-0.034588,0.925472,-10.307480,67.182220,-0.427289,41.818,3.402,12.672,-23.6697,9.5413,26.2385,36.6026,-30.0322,13.5427,29.8017,44.4239,204.273,207.473,1.791,9.124,182.454,24.790,100685.74,-150.810
23844.257,-0.178711,0.015137,0.953125,9.816793,48.396946,0.687023,-0.162986,0.002615,0.988491,8.272182,49.120533,0.168398,41.809,4.229,17.901,-23.9450,11.9266,23.2110,35.4169,-30.4357,16.2784,26.1415,43.2977,208.140,214.806,4.154,14.064,184.420,24.800,100685.67,-150.805
23844.367,-0.243896,0.010742,0.919189,0.366412,51.114502,2.076336,-0.228362,0.000802,0.955169,-1.177546,51.838913,1.557355,41.821,4.019,23.400,-24.4954,13.1193,20.2752,34.3980,-31.1700,17.6365,22.5778,42.3364,209.502,219.868,5.364,19.145,186.804,24.800,100685.87,-150.821
23844.477,-0.347900,0.030029,0.900635,-4.610687,24.244274,1.022901,-0.331864,0.023446,0.937481,-6.154319,24.969097,0.503742,41.827,3.303,26.014,-24.5872,13.5780,19.0826,33.9564,-31.3122,18.1592,21.1340,41.9148,210.111,222.544,5.960,21.332,188.839,24.800,100686.09,-150.842
23844.587,-0.331055,-0.003662,0.886475,5.633588,6.442748,0.503817,-0.315993,-0.010429,0.923062,4.089303,7.166748,-0.014986,41.815,3.665,26.644,-24.4954,13.8532,18.5321,33.6953,-31.2185,18.4746,20.4720,41.6534,210.616,223.243,7.227,21.235,190.447,24.810,100686.12,-150.842
23844.697,-0.352539,-0.022217,0.896973,2.854962,3.496183,0.580153,-0.337984,-0.028608,0.933372,1.310514,4.219977,0.061439,41.812,3.698,26.964,-24.4954,13.8532,18.3486,33.5948,-31.2241,18.4737,20.2499,41.5485,210.611,223.379,7.790,20.999,191.781,24.810,100685.56,-150.795
23844.807,-0.338867,-0.012695,0.907959,3.343511,-2.091603,0.244275,-0.324022,-0.019708,0.944273,1.798901,-1.368015,-0.274351,41.809,3.794,26.656,-24.5872,13.7615,18.3486,33.6241,-31.3334,18.3672,20.2467,41.5820,210.378,222.722,8.234,20.121,192.851,24.810,100685.16,-150.763
23844.917,-0.292236,-0.003418,0.952148,-0.885496,-43.114502,4.687023,-0.277046,-0.012705,0.987876,-2.429128,-42.389679,4.167864,41.827,3.442,21.866,-24.4954,13.3945,19.3578,33.9730,-31.1962,17.9494,21.4689,41.9082,209.915,218.953,7.983,14.512,193.556,24.820,100685.34,-150.779
23845.027,-0.169434,-0.072021,0.980957,5.847328,-60.931297,-2.854962,-0.156117,-0.085438,1.015146,4.302881,-60.207504,-3.373676,41.812,3.740,15.113,-24.1284,12.7523,20.7339,34.2739,-30.7234,17.2176,23.1423,42.1419,209.267,213.871,7.630,7.069,192.893,24.820,100684.91,-150.742
23845.137,-0.068848,0.002441,0.962646,13.297709,-77.694656,1.145038,-0.053454,-0.013406,0.997276,11.753589,-76.970451,0.626146,41.818,4.917,6.574,-23.8532,11.2844,23.4862,35.3259,-30.3226,15.5393,26.4741,43.1486,207.134,206.117,8.490,-1.934,192.282,24.820,100684.68,-150.721
23845.247,0.114746,0.004639,0.968506,5.389313,-90.198471,2.519084,0.130228,-0.016541,1.002236,3.844702,-89.474884,2.000459,41.809,5.214,-3.350,-23.6697,6.7890,27.6147,36.9989,-30.0074,10.3734,31.4532,44.6918,199.070,193.206,7.932,-12.260,191.019,24.830,100684.94,-150.742
23845.357,0.336914,-0.002441,0.906250,6.366412,-70.900764,-4.015267,0.352103,-0.028578,0.939515,4.821801,-70.177177,-4.533893,41.809,5.595,-11.259,-23.6697,3.9450,29.1743,37.7751,-29.9777,7.0991,33.3262,45.3839,193.323,186.049,7.533,-20.704,189.207,24.830,100684.88,-150.736
23845.467,0.397705,0.022217,0.890625,7.816794,-77.938934,6.610687,0.413568,-0.005298,0.924006,6.272183,-77.215347,6.092062,41.809,6.153,-19.840,-23.7615,-1.0092,31.0092,39.0793,-30.0614,1.3905,35.5188,46.5533,182.648,176.558,6.938,-29.568,188.130,24.830,100684.97,-150.747
23845.577,0.543213,0.009277,0.698242,4.106870,-68.091606,1.206107,0.558377,-0.018209,0.732808,2.562749,-67.367401,0.687215,41.818,6.277,-27.451,-23.8532,-6.3303,31.7431,40.2079,-30.1809,-4.7473,36.3772,47.5050,171.061,168.621,6.194,-37.825,186.071,24.830,100685.07,-150.758
23845.687,0.560303,0.076904,0.820312,15.160305,-52.091602,-4.305344,0.577596,0.046318,0.854190,13.616184,-51.367397,-4.824235,41.818,7.682,-33.120,-24.3119,-8.5321,31.1927,40.4580,-30.7551,-7.2940,35.6858,47.6713,166.658,164.926,7.981,-42.958,182.869,24.840,100684.83,-150.736
23845.797,0.643555,0.105225,0.762695,4.106870,-38.580154,-1.099237,0.661551,0.073533,0.797054,2.564546,-37.853683,-1.619107,41.851,7.910,-37.330,-24.9541,-12.1101,30.1835,40.9927,-31.5692,-11.4324,34.4267,48.0886,160.093,160.287,8.660,-46.691,179.629,24.840,100685.06,-150.752
23845.907,0.662354,0.101074,0.712646,6.458015,-5.694656,-1.053435,0.680144,0.069930,0.747395,4.915527,-4.968391,-1.573217,41.848,8.389,-37.963,-25.0459,-13.7615,29.8165,41.3001,-31.6994,-13.3407,33.9713,48.3413,157.176,157.793,9.175,-46.694,177.126,24.840,100685.16,-150.763
23846.017,0.649902,0.078613,0.695557,-0.122137,5.007634,0.916031,0.667027,0.048183,0.730323,-1.663808,5.734930,0.395803,41.862,8.117,-37.432,-25.1376,-13.7615,29.7248,41.2897,-31.8109,-13.3417,33.8575,48.3350,157.247,157.984,8.296,-45.607,175.601,24.840,100684.59,-150.715
23846.127,0.644043,0.063232,0.767090,-4.198473,32.106869,5.389313,0.660862,0.031417,0.800993,-5.740798,32.833340,4.869442,41.851,7.381,-33.934,-24.9541,-12.9358,30.1835,41.2442,-31.5744,-12.3853,34.4225,48.3243,158.582,159.367,5.950,-41.459,175.714,24.850,100684.36,-150.694
23846.237,0.533447,0.053467,0.789062,-7.450382,78.748093,4.992366,0.550021,0.024309,0.823162,-8.991398,79.476212,4.471783,41.874,6.298,-25.363,-24.2202,-8.9908,31.3761,40.6438,-30.6436,-7.8219,35.9083,47.8500,165.681,164.629,3.330,-32.002,176.628,24.850,100684.55,-150.710
23846.347,0.396729,0.054443,0.908447,2.091603,70.793892,-5.328244,0.413532,0.026583,0.941961,0.550586,71.522011,-5.848828,41.874,6.263,-17.620,-24.0367,-5.7798,31.6514,40.1619,-30.3978,-4.1136,36.2633,47.4971,172.293,168.557,3.103,-23.234,176.158,24.860,100684.55,-150.710
23846.457,0.264893,0.043701,0.972900,3.435115,72.458015,-2.320611,0.281498,0.018182,1.006260,1.893117,73.184898,-2.840659,41.856,6.363,-9.690,-24.2202,-0.1835,30.8257,39.2030,-30.6055,2.3396,35.2870,46.7690,184.371,177.486,3.267,-14.359,176.694,24.860,100684.73,-150.726
23846.567,0.102783,0.083984,0.983643,-7.038168,62.702290,-2.610687,0.120531,0.062844,1.018041,-8.580166,63.429173,-3.130735,41.856,5.381,-2.794,-24.3119,5.0459,28.8073,38.0315,-30.7431,8.3638,32.8682,45.7756,195.219,189.211,3.069,-6.585,177.553,24.860,100684.67,-150.721
23846.677,0.004883,0.030029,0.966797,3.160305,59.450382,-4.473282,0.021069,0.012011,1.001305,1.617327,60.176029,-4.992796,41.839,5.462,3.725,-24.2202,7.1560,27.6147,37.4219,-30.6575,10.7935,31.4383,45.2189,199.395,195.220,3.986,0.528,178.480,24.860,100684.17,-150.678
23846.787,-0.127930,0.038574,0.981445,-7.511450,68.274811,-3.572519,-0.111487,0.024009,1.016507,-9.053775,69.001282,-4.092390,41.851,4.404,11.214,-24.4954,10.5505,24.3119,36.0889,-31.0631,14.6924,27.4501,43.9806,205.314,206.707,4.087,8.510,180.048,24.870,100684.44,-150.699
23846.897,-0.217285,0.028809,0.933594,13.435115,57.923664,-1.938931,-0.201212,0.017808,0.969475,11.891973,58.649105,-2.458357,41.836,5.619,17.546,-24.7706,12.9358,20.6422,34.7422,-31.4862,17.4249,23.0126,42.7152,208.961,213.725,6.812,14.847,182.318,24.870,100685.03,-150.752
23847.007,-0.296631,0.020508,0.935791,1.267176,28.656488,-5.938931,-0.280795,0.011707,0.971941,-0.274986,29.383165,-6.458891,41.854,5.490,20.685,-24.9541,13.3945,19.0826,34.1506,-31.7482,17.9452,21.1219,42.1440,209.477,216.171,7.652,17.810,183.729,24.870,100684.53,-150.710
23847.117,-0.307373,0.024170,0.931396,2.213740,11.648855,-1.053435,-0.291443,0.015770,0.967678,0.671416,12.375326,-1.573305,41.851,5.472,21.941,-24.8624,13.7615,18.0734,33.6773,-31.6679,18.3641,19.9052,41.6691,210.109,217.543,8.613,18.547,185.441,24.870,100684.62,-150.715
23847.227,-0.336914,0.045166,0.913330,-1.633588,-9.755725,0.335878,-0.320426,0.038002,0.950141,-3.175586,-9.028841,-0.184171,41.856,5.066,20.901,-24.8624,13.6697,18.0734,33.6400,-31.6685,18.2582,19.9047,41.6228,209.965,216.832,8.993,17.084,186.788,24.870,100684.53,-150.710
23847.337,-0.250488,0.022949,0.938477,3.251908,-49.709923,-0.458015,-0.234575,0.012783,0.974406,1.709911,-48.983040,-0.978064,41.856,5.164,15.473,-24.6789,13.6697,18.8073,33.9061,-31.4287,18.2631,20.7985,41.8794,210.161,213.854,9.319,10.944,187.085,24.870,100684.03,-150.668
23847.447,-0.120361,0.070801,0.918457,13.526717,-121.068703,6.213740,-0.103122,0.057394,0.954448,11.984883,-120.341614,5.693603,41.859,6.421,2.314,-24.3119,11.7431,22.7523,35.3078,-30.8857,16.0621,25.5742,43.1967,207.477,203.759,10.710,-2.930,186.231,24.880,100684.05,-150.668
23847.557,0.208740,0.034424,0.905273,8.351145,-117.450378,10.763359,0.224957,0.011956,0.939506,6.809147,-116.723495,10.243311,41.856,7.042,-10.585,-24.2202,4.2202,29.0826,38.0818,-30.6311,7.4129,33.1998,45.7760,193.604,185.170,10.398,-16.831,184.813,24.880,100683.55,-150.625
23847.667,0.347168,0.063232,0.862061,0.977099,-57.038166,6.809160,0.364132,0.037783,0.896372,-0.564408,-56.310665,6.288844,41.865,6.888,-16.885,-23.9450,-0.0917,30.8257,39.0332,-30.2787,2.4472,35.2958,46.5681,184.621,177.368,9.099,-23.647,183.999,24.880,100684.08,-150.673
23847.777,0.453613,0.054443,0.789795,5.862596,-66.702293,2.091603,0.470209,0.027534,0.824270,4.321906,-65.973755,1.570841,41.880,7.255,-24.253,-24.0367,-4.7706,31.8349,40.1744,-30.3859,-2.9480,36.4905,47.5768,174.459,169.931,8.660,-31.559,182.110,24.890,100684.28,-150.689
23847.887,0.612793,0.063721,0.773438,31.603054,-67.954201,-5.496183,0.629635,0.032654,0.807427,30.062529,-67.225456,-6.017035,41.883,10.397,-31.774,-24.8624,-10.5505,30.7339,40.9149,-31.4340,-9.6291,35.1036,48.0945,162.969,160.236,12.253,-39.453,178.157,24.890,100683.84,-150.652
23847.997,0.781738,0.132080,0.667969,10.992367,-29.450382,-1.877863,0.800334,0.098526,0.702922,9.450696,-28.723085,-2.398090,41.862,11.367,-35.203,-25.4128,-13.0275,29.5413,41.0879,-32.1381,-12.4973,33.6308,48.1672,158.751,156.704,13.664,-43.476,174.825,24.890,100683.77,-150.647
23848.107,0.684814,0.110107,0.658447,4.549618,-21.938931,3.129771,0.702765,0.079501,0.693740,3.008438,-21.211016,2.609276,41.871,11.595,-37.689,-25.6881,-15.5046,28.5321,41.4047,-32.5105,-15.3629,32.3885,48.3938,154.707,153.498,13.714,-45.990,172.396,24.890,100682.94,-150.578
23848.217,0.683105,0.115479,0.601562,4.519084,-7.099236,-1.496183,0.701105,0.086152,0.637504,2.978395,-6.370702,-2.016945,41.880,11.838,-38.572,-25.8716,-16.7890,27.8899,41.5819,-32.7555,-16.8496,31.5991,48.5318,152.778,151.739,14.158,-46.711,169.708,24.900,100682.87,-150.567
23848.327,0.733643,0.117920,0.690918,-6.320611,39.129772,-0.274809,0.751876,0.085229,0.725721,-7.860972,39.858719,-0.795750,41.886,10.888,-34.420,-26.0550,-16.6972,27.6147,41.4757,-32.9808,-16.7463,31.2609,48.4295,153.080,152.411,11.848,-42.285,169.305,24.900,100683.14,-150.594
23848.437,0.620605,0.059570,0.806641,-5.572519,88.595421,6.366412,0.637390,0.027563,0.840209,-7.113045,89.324165,5.845561,41.883,9.941,-24.845,-25.4128,-12.3853,29.9083,41.1547,-32.1230,-11.7543,34.0782,48.2843,159.902,157.618,8.034,-32.255,171.763,24.900,100683.23,-150.599
23848.547,0.426514,0.102539,0.821533,-9.648855,85.694656,-2.198473,0.444521,0.075729,0.856274,-11.188562,86.424431,-2.719772,41.898,8.637,-15.579,-24.9541,-5.0459,30.8257,39.9799,-31.5056,-3.2765,35.2399,47.3834,174.063,167.834,5.955,-22.283,172.725,24.910,100683.59,-150.631
23848.657,0.245117,0.046631,0.878174,-6.229008,90.763359,-3.893130,0.261633,0.023721,0.912635,-7.770351,91.491066,-4.413535,41.868,7.656,-5.725,-24.7706,-1.7431,30.6422,39.4407,-31.2732,0.5353,35.0402,46.9693,180.981,173.178,4.640,-11.548,173.578,24.910,100683.33,-150.610
23848.767,0.146729,0.063721,0.928223,2.763359,64.885498,3.435115,0.163808,0.042526,0.962793,1.221525,65.612587,2.914977,41.859,7.685,1.270,-24.5872,4.6789,28.8991,38.2306,-31.0688,7.9390,32.9689,45.9918,194.334,186.509,5.235,-4.203,175.455,24.920,100683.95,-150.662
23848.877,-0.003174,0.052246,0.979980,0.122137,40.839695,-4.732824,0.013662,0.034179,1.014606,-1.419206,41.567406,-5.253230,41.868,7.417,5.710,-24.6789,8.6239,26.3303,37.1039,-31.2311,12.4781,29.8774,44.9861,201.779,196.936,5.883,0.658,176.600,24.920,100683.98,-150.662
