index,ax_g,ax_g_lowpass,ax_g_ai,ax_g_ai_kalman,ay_g,ay_g_lowpass,ay_g_ai,ay_g_ai_kalman,az_g,az_g_lowpass,az_g_ai,az_g_ai_kalman,gx_dps,gx_dps_lowpass,gx_dps_ai,gx_dps_ai_kalman,gy_dps,gy_dps_lowpass,gy_dps_ai,gy_dps_ai_kalman,gz_dps,gz_dps_lowpass,gz_dps_ai,gz_dps_ai_kalman
151,0.026254,0.03240119047619048,0.03573418308997357,0.03598492077323858,-0.012418,-0.012446523809523808,-0.012520255778417302,-0.01246346680690437,1.004909,1.0067462380952379,1.0061651166779473,1.0061480473804016,0.700083,0.6365411428571429,0.6186333638149373,0.6174077691692076,0.760235,0.7102168571428572,0.7269270221307957,0.7298033931542313,-0.240893,-0.2715712380952381,-0.26779740791432005,-0.2689199141300034
152,0.033603,0.03224180952380952,0.0356187880524533,0.03593667382845135,-0.011617,-0.012311714285714285,-0.012454845518666487,-0.012462330741226558,1.003435,1.0066447142857142,1.006146713926958,1.0061478716652825,0.65274,0.6343438095238095,0.6181616803750539,0.617507115417871,0.68192,0.7109229523809525,0.7276863432089932,0.7295244200223008,-0.270546,-0.27010790476190477,-0.2668796584531427,-0.2686510605219942
153,0.027304,0.032325095238095236,0.03569641145219754,0.03590501338145086,-0.009409,-0.012258666666666666,-0.012432830267706575,-0.01245844333199948,1.000101,1.0067714285714287,1.006192038255601,1.00615369169426,0.66835,0.6329305714285715,0.6179372488742187,0.617563796025589,0.636559,0.7080672857142857,0.7281038237806722,0.7293372217071985,-0.240207,-0.2715852380952381,-0.2675423444433582,-0.2685049600496957
154,0.037497,0.0325357619047619,0.035815264575812716,0.035893186780263577,-0.004038,-0.012187761904761906,-0.012395173739296874,-0.012450106015030687,1.009534,1.0064489523809523,1.0061501898899126,1.0061532302458522,0.608822,0.6372926190476191,0.6188187084964207,0.6177291614498077,0.775943,0.7037052380952381,0.7273435272707345,0.7290745036819087,-0.195287,-0.2701312380952381,-0.2663040932449241,-0.26821494199562473
155,0.034853,0.03251828571428571,0.035876910289130086,0.035891041954290735,-0.011995,-0.011960857142857143,-0.012338430615977393,-0.012435390048643798,1.019134,1.0062095714285715,1.0061388185803164,1.006151331156282,0.653596,0.6445708571428571,0.6202975192007917,0.6180676054281001,0.713554,0.7109858095238095,0.7288588779051288,0.7290460897097166,-0.271035,-0.2665008095238095,-0.26517658588520027,-0.26781456423318606
156,0.038215,0.032544000000000003,0.03593646530683878,0.03589702759244331,-0.013049,-0.011881857142857142,-0.01230248826304641,-0.012417876986445782,1.007025,1.006290761904762,1.0061360857594517,1.006149322202213,0.607624,0.6460738095238096,0.6202103790686333,0.6183499682863134,0.804937,0.7183187619047618,0.7300305503617331,0.7291758164891784,-0.25567,-0.26943685714285714,-0.26612956147595973,-0.267592523889947
157,0.037537,0.03277223809523809,0.036056966844368966,0.0359181035024041,-0.010417,-0.012023761904761905,-0.012349282860510624,-0.012408838031938728,0.999321,1.0060927142857143,1.0060684123351473,1.006138660347461,0.57709,0.6439579999999999,0.6199011280356714,0.6185543715382897,0.698067,0.7191295714285714,0.7304422111385055,0.7293426949713689,-0.286205,-0.2694741904761905,-0.266272498927201,-0.2674185783016948
158,0.030279,0.03270761904761904,0.03603722565695315,0.03593380076104063,-0.016592,-0.012286809523809524,-0.012449833711673979,-0.012414240215858427,1.000501,1.0064931904761905,1.0061203407317487,1.006136246289832,0.605571,0.638917857142857,0.618624616966849,0.6185636280923229,0.619095,0.712649380952381,0.729486133500584,0.7293615965073599,-0.315565,-0.2651401428571428,-0.264183606698855,-0.2669922916371877
159,0.039846,0.03274309523809524,0.03592682410249999,0.035932881415567525,-0.015105,-0.012248380952380952,-0.012426125560525081,-0.012415806400838232,0.998298,1.006286238095238,1.0060806033866967,1.0061289139758296,0.639014,0.6404371428571427,0.6201005461474829,0.6187661546526116,0.607564,0.7112791428571429,0.7290717005075251,0.729323395615978,-0.210359,-0.2695394761904762,-0.2656184938384911,-0.2668112601620429
160,0.031033,0.03222604761904762,0.035593590441358326,0.03588817152767669,-0.008025,-0.012011809523809524,-0.01233733443544693,-0.012405465799284076,1.010248,1.0062563333333332,1.0061065460200584,1.00612596645034,0.744515,0.644782857142857,0.6212110532667271,0.6190883298687262,0.758476,0.7112581904761904,0.7286460046793604,0.7292341327851437,-0.316445,-0.27025714285714286,-0.26634165703840207,-0.2667493784598841
161,0.02796,0.03241223809523809,0.03569743332612499,0.03586303710248972,-0.013092,-0.012003714285714288,-0.012337292352086767,-0.012396482279494232,1.011178,1.0061749999999998,1.0060956715984268,1.006121974362322,0.713638,0.644750238095238,0.6211927439044681,0.6193656379103952,0.773303,0.7133972857142856,0.7288433155835841,0.7291826330560152,-0.300982,-0.2673304761904762,-0.264934541501342,-0.26651022928373613
162,0.027984,0.03263095238095238,0.035875606438875066,0.03586469342011491,-0.011744,-0.011671619047619047,-0.012216464479569571,-0.012372760529536852,1.005392,1.0061428095238094,1.0060726199039374,1.0061154707047861,0.607624,0.6403881904761903,0.620398348299178,0.6195017227732885,0.743869,0.7133972857142857,0.7292131510540274,0.7291866545489917,-0.25567,-0.26442242857142856,-0.26319872250182896,-0.2660738572366639
163,0.031432,0.03274785714285714,0.03598055923466015,0.03587996157627725,-0.011209,-0.011650904761904763,-0.012205979135844251,-0.012350782999979357,1.009973,1.0061079523809522,1.0060470772474774,1.0061064581932808,0.607795,0.641156,0.6202760256726362,0.6196037561265307,0.698287,0.7156306666666666,0.7302659109392786,0.7293288729865073,-0.347371,-0.2629917142857143,-0.26309443541872257,-0.26568124550931055
164,0.033299,0.033117238095238095,0.036247017437379306,0.03592833016738934,-0.013829,-0.011785047619047619,-0.012234326687189448,-0.012335437031224507,1.004381,1.006438714285714,1.0061239059706897,1.0061087573648804,0.66835,0.641915619047619,0.6193833755795198,0.6195747155970173,0.590757,0.7200345714285714,0.7308762692856794,0.7295327803118345,-0.286009,-0.26301038095238094,-0.26308167557946205,-0.2653386885627286
165,0.033444,0.03285209523809523,0.03622424011941981,0.035967323544127114,-0.008382,-0.01211652380952381,-0.01234717698309617,-0.012336984057145986,1.00105,1.0065056666666665,1.0061021139291035,1.00610788192966,0.698371,0.645493619047619,0.620040826277913,0.6196361370843885,0.803838,0.722142238095238,0.7311596179831036,0.7297471559817696,-0.224646,-0.26952080952380947,-0.2657622265824702,-0.26539450006029136
166,0.03066,0.03277619047619047,0.03627656215096704,0.036008073297272056,-0.012351,-0.012274380952380952,-0.012402943205852971,-0.01234567578892853,1.007307,1.0058369999999999,1.005930407406817,1.0060844953186892,0.684816,0.6440885238095237,0.6200519900267205,0.619690935884958,0.775503,0.7243861428571429,0.7316585730761798,0.729999031954017,-0.301962,-0.2688218095238095,-0.26615632489685337,-0.2654948891234385
167,0.035789,0.03250357142857143,0.03608571128778874,0.03601830400223013,-0.011866,-0.012484904761904761,-0.012478742700773546,-0.012363210610550112,1.000764,1.0062389047619045,1.005993389610004,1.0060724899123237,0.623576,0.6441129523809523,0.6209686095848399,0.6198593006580438,0.775283,0.7222365238095237,0.7322661705911602,0.7302977829435944,-0.240795,-0.26883580952380953,-0.2657836388433918,-0.2655329389643979
168,0.029828,0.03283042857142857,0.03619098523906525,0.03604105898048366,-0.016365,-0.012868857142857142,-0.012620431394744372,-0.012397105742748434,1.013071,1.006337238095238,1.0060609933530573,1.0060709749593335,0.562507,0.6419237619047619,0.621837749389238,0.6201200096886204,0.668413,0.7207719999999997,0.7319066789927743,0.7305097943658095,-0.164459,-0.26665009523809524,-0.26523239781511476,-0.2654933353141023
169,0.035019,0.03324771428571429,0.03634008608363614,0.03608046311815467,-0.013352,-0.012911857142857143,-0.012646556673507498,-0.012429977006637777,1.002686,1.0061623333333332,1.006066803427693,1.0060704252579675,0.577775,0.6413189523809524,0.6223077185808263,0.6204082938657527,0.698947,0.7202019523809521,0.7314545958055518,0.7306342950736413,-0.362932,-0.26526595238095235,-0.26484996947714384,-0.26540855612270103
170,0.024791,0.033369809523809524,0.036212784143986834,0.036097899651043125,-0.012731,-0.01270509523809524,-0.012558743729034474,-0.01244694517307912,1.009988,1.0061292857142856,1.0061009636038754,1.006074449432277,0.684473,0.6391379523809524,0.6222854332151533,0.6206556529063603,0.668192,0.7238369999999997,0.7310554257412032,0.7306897893436495,-0.240697,-0.269628,-0.26682646810387656,-0.265595400720808
171,0.03403,0.03373628571428571,0.036223934739599464,0.03611450785788623,-0.014492,-0.012881809523809525,-0.01262217837153203,-0.0124700364347192,1.011379,1.0057461904761904,1.0059936176048854,1.0060637978611615,0.653425,0.6326682380952381,0.6208554390533737,0.6206819796197541,0.728601,0.7195692380952379,0.729552243313635,0.7305398898198229,-0.286205,-0.271124,-0.26755061561020077,-0.2658530481242233
172,0.030847,0.034190095238095235,0.03624159840764258,0.03613125514756829,-0.005444,-0.01282095238095238,-0.012568738069070598,-0.012483042790154322,1.004233,1.0050313333333332,1.0058092959511842,1.0060302610071687,0.60848,0.6276851904761904,0.6197104159337842,0.6205539523311422,0.760235,0.7218864761904761,0.7306571540282685,0.7305553422485986,-0.179824,-0.2653685714285714,-0.2645913904599031,-0.2656867938557157
173,0.036058,0.0345832380952381,0.03628412022623737,0.03615139886210608,-0.011182,-0.012930761904761905,-0.012577945627701568,-0.012495548561158544,1.002703,1.0052816666666666,1.0058569201181289,1.0060074191035964,0.668864,0.6284774285714285,0.6203791357835139,0.6205309159734432,0.728821,0.7205162857142856,0.7308507913535874,0.7305942748974623,-0.240501,-0.2632249047619048,-0.26303887196211667,-0.2653378653547957
174,0.035061,0.03515247619047619,0.036474231860803376,0.03619394000901652,-0.012226,-0.01294138095238095,-0.012573275358939864,-0.012505790968646737,1.007047,1.0050259047619048,1.0058300780204141,1.0059840500765658,0.684302,0.6285426666666666,0.620656946436835,0.6205475235708078,0.729041,0.7191460952380951,0.7304456356451534,0.7305746880389483,-0.240599,-0.26035423809523806,-0.2621268401217699,-0.2649147342104502
175,0.031929,0.03580014285714286,0.036684312443321994,0.03625855857605519,-0.010999,-0.012668761904761905,-0.012460126435877522,-0.01249977354909864,1.01094,1.0050257142857142,1.0058529567907728,1.0059667753284687,0.68396,0.6220811428571428,0.6198949501717818,0.6204615310578062,0.820204,0.7257939523809523,0.7321935059188618,0.7307880069051378,-0.332006,-0.2611279047619048,-0.26208921948794905,-0.2645424035088411
176,0.033259,0.036330857142857144,0.03677534043888407,0.036326657231508526,-0.01531,-0.012836380952380953,-0.01253996016312435,-0.012505069118814249,1.005092,1.0050792857142856,1.0059270106790463,1.0059615353629145,0.624089,0.6228407619047619,0.619312367199186,0.6203101006007866,0.760676,0.7207467619047618,0.7305414026469219,0.7307555107600107,-0.256356,-0.26187357142857143,-0.26259500055201473,-0.26428578551869
177,0.03249,0.03696814285714285,0.03686870972658592,0.03639808591110233,-0.01747,-0.01289047619047619,-0.012553440392002898,-0.012511443217643262,1.015465,1.004592619047619,1.005857940719808,1.0059478842338498,0.608137,0.6213540952380954,0.6184885229293382,0.6200700631707762,0.759795,0.7199778571428571,0.7303710374009065,0.7307048469873517,-0.255964,-0.2596738571428571,-0.26125059556279845,-0.26388582497458296
178,0.044401,0.03726538095238095,0.03676990616842109,0.03644708232799497,-0.01848,-0.012666333333333332,-0.012480465112295565,-0.012507361094267023,1.001386,1.0046050476190476,1.0058506981503004,1.0059350775893166,0.531117,0.6191730952380953,0.6180600521038194,0.6198051950301708,0.667312,0.7177968095238095,0.7301519735524165,0.7306319923841563,-0.240305,-0.2582198571428571,-0.26095981344501684,-0.26350025135960803
179,0.039042,0.03817461904761905,0.036919300033967845,0.03650930856535164,-0.017495,-0.012564904761904763,-0.012464520705503796,-0.012501715824795095,0.996828,1.004107238095238,1.0056769206978389,1.0059010591020783,0.59287,0.6227673809523809,0.6194532193634228,0.6197588136236589,0.607124,0.717017380952381,0.7301143859424489,0.7305637850702593,-0.286498,-0.2611045714285714,-0.2620072010320086,-0.2633035054458155
180,0.04241,0.03847847619047618,0.03681639836217063,0.03654977516019754,-0.010763,-0.01256104761904762,-0.012456166379491708,-0.012495713570836672,0.997604,1.0046008095238095,1.0057900021821524,1.00588642463545,0.593213,0.6235025238095239,0.6206610411127786,0.6198777041717632,0.6839,0.7170278571428571,0.7302496851287219,0.7305223947173171,-0.301962,-0.25456619047619045,-0.2587790073788134,-0.26270729211650584
181,0.038729,0.03927190476190476,0.03699796347118192,0.03660883493679431,-0.011736,-0.012492714285714284,-0.01246035470058513,-0.012491054174492346,1.002203,1.0047015238095236,1.005798299261417,1.0058748119611,0.608651,0.6191975714285715,0.6193020641710988,0.6198018495164628,0.668853,0.7200092857142858,0.7309551433397375,0.730579419937155,-0.347861,-0.25387185714285715,-0.258469487891761,-0.26214885771596436
182,0.03749,0.0397157619047619,0.037061779312714385,0.036668521441321496,-0.011814,-0.012420285714285715,-0.012431537307757982,-0.012483211370994524,0.996166,1.0045391904761904,1.0057469583032244,1.005857964113251,0.608994,0.6199979999999999,0.6192473310226281,0.6197287781365048,0.821965,0.7259196666666666,0.7328595592167622,0.7308798840794869,-0.180118,-0.2531868095238095,-0.25818446131999817,-0.2616264514868225
183,0.03624,0.039925999999999996,0.03698877789325169,0.03671072306515039,-0.01405,-0.01278104761904762,-0.012589181778125184,-0.012497175565101371,1.010649,1.0042585238095239,1.0057521339373747,1.0058440183980433,0.624261,0.6199898571428571,0.6192554799697995,0.6196664095220091,0.715095,0.7295442857142858,0.73412221019279,0.7313071398807035,-0.210653,-0.2604522380952381,-0.2618371360882675,-0.26165421433825964
184,0.043386,0.0400707619047619,0.036886939817684136,0.036733943934107,-0.011432,-0.012989142857142857,-0.012673427736003117,-0.012520401101294607,1.004602,1.0040026666666666,1.0056927841418466,1.0058240895842705,0.609165,0.6135364761904761,0.6178376224553352,0.6194254220777726,0.669513,0.7267515714285713,0.7334432647511637,0.7315886266007723,-0.287087,-0.2583225714285714,-0.26123704716053225,-0.261599242355019
185,0.0469,0.04015333333333333,0.036887708092350396,0.03675420612437809,-0.008104,-0.012943428571428573,-0.01265739253268518,-0.01253845307439455,1.004377,1.0039337142857143,1.0056058503114296,1.0057953312200234,0.532658,0.6113147142857143,0.6168595084776795,0.6190873001761655,0.730362,0.7259721904761904,0.7330216785474585,0.7317774662597919,-0.302256,-0.2582992380952381,-0.2612502586262149,-0.26155325520954037
186,0.044589,0.040113428571428564,0.036846521351572695,0.036766370914402664,-0.011902,-0.013115666666666668,-0.012728408406838523,-0.012563484337420721,1.002175,1.0038746666666667,1.0055185385807694,1.0057588570170215,0.714323,0.6092397142857142,0.6148891679398518,0.6185340935308253,0.697847,0.725381476190476,0.7328202635286722,0.7319148803159518,-0.240305,-0.2532709047619047,-0.25901102103337215,-0.2612182536514422
187,0.044043,0.04025457142857142,0.037064547899249504,0.03680566302818554,-0.013487,-0.013092523809523809,-0.012714769554615387,-0.012583419866551962,0.997087,1.0042309999999999,1.0055579982494154,1.0057323889596188,0.653596,0.6048776666666666,0.6140167415295602,0.6179388218705322,0.759356,0.7232004285714285,0.7314107101266305,0.7318484435570755,-0.255768,-0.25472490476190474,-0.2595700406930394,-0.26100106126439987
188,0.042031,0.04037123809523809,0.037276976655478404,0.036867770131054405,-0.007159,-0.013038,-0.012685155047322812,-0.01259682596595505,1.001025,1.0037131904761902,1.005402560450048,1.005688925982979,0.577775,0.6035542380952381,0.6144901476729374,0.6174843746601227,0.729481,0.7197332380952381,0.7307422300575125,0.7317026728608049,-0.210261,-0.2584347142857143,-0.26135393068843876,-0.26104756044530397
189,0.048922,0.04013271428571428,0.03716274636148316,0.036906640467124115,-0.014235,-0.012834142857142858,-0.012614110180751849,-0.012599103584178309,1.002617,1.0037507619047619,1.005472870628206,1.0056604554033752,0.637987,0.6065438095238095,0.6157890066798464,0.6172609684451223,0.652045,0.7162029999999999,0.7300832322547172,0.7314892719352046,-0.225038,-0.25848138095238093,-0.2611201596054248,-0.26105712716106333
190,0.0414,0.0397517619047619,0.0370648912227533,0.03692749387638238,-0.013271,-0.012778190476190478,-0.012570194304660942,-0.012595294079226877,1.013051,1.0043513809523807,1.0056348709857486,1.0056570840303332,0.593213,0.6080467619047619,0.6161352742256605,0.6171126306873355,0.699167,0.7206279047619049,0.7310183710149105,0.7314272192165813,-0.225626,-0.25996342857142857,-0.2622614964914477,-0.2612158322897988
191,0.041453,0.03921695238095237,0.03689176593590655,0.03692278584600531,-0.011296,-0.012825380952380953,-0.012562113032913427,-0.012590921664475107,1.012103,1.0050782857142857,1.0057855692324609,1.0056740150995906,0.594069,0.6131684285714285,0.6170661241613937,0.6171065023145843,0.730802,0.725031857142857,0.7313217801643938,0.7314133250414898,-0.226116,-0.25416599999999995,-0.2591543974494716,-0.26094418780877443
192,0.043351,0.03895928571428571,0.036887555701523266,0.036918143412430875,-0.012971,-0.012904571428571428,-0.012588621515887287,-0.012590618563616814,1.00797,1.005308761904762,1.0057968672163942,1.005690203872022,0.670234,0.6168198095238094,0.6172629485401202,0.6171271179328481,0.852719,0.7294148571428571,0.7318877193235683,0.7314758380960066,-0.271819,-0.25054028571428566,-0.25766964642578216,-0.26051268685750767
193,0.035262,0.038683952380952374,0.03690896614064445,0.0369169340823163,-0.01302,-0.013222523809523809,-0.012674070050462859,-0.012601615338965486,0.998339,1.0058361904761906,1.005915882584004,1.00571994256441,0.608309,0.615284238095238,0.6175703471458786,0.6171855242269464,0.836352,0.7256750476190477,0.7317573127702758,0.7315129292716855,-0.332398,-0.25703671428571423,-0.2607975173986669,-0.2605502202507634
194,0.039098,0.038527904761904756,0.037050308917817534,0.0369345094804141,-0.015552,-0.013376999999999998,-0.0126997667115529,-0.012614549183948965,0.99733,1.005651238095238,1.0058462228048302,1.0057365830760099,0.533343,0.6130460952380952,0.6175197216029662,0.6172295629086416,0.670174,0.7248746666666666,0.7326274138870148,0.7316597898898425,-0.195778,-0.25991204761904757,-0.2615178366306042,-0.2606777273852071
195,0.036795,0.03776366666666666,0.036987307425436496,0.0369414669015725,-0.011266,-0.01367385714285714,-0.012780804575519507,-0.012636457399856244,1.005599,1.0058473333333333,1.0059010452821584,1.0057582549958608,0.637645,0.6144593333333332,0.6169469986269854,0.617192328150528,0.712674,0.7284573333333333,0.7332165203887677,0.7318649272243838,-0.240109,-0.25698066666666664,-0.2602276311350121,-0.2606184161909344
196,0.031091,0.036869904761904757,0.03681176226836056,0.036924375142431715,-0.014616,-0.013994428571428569,-0.012892174070301205,-0.012670154328264257,1.0097,1.0056985238095237,1.0059077467004824,1.0057779541858254,0.640385,0.6210677142857142,0.6188879771271517,0.6174157713936729,0.807799,0.7336302857142858,0.7341018323878499,0.7321596942140277,-0.226411,-0.25483704761904763,-0.25877150191075454,-0.2603750400427675
197,0.036223,0.036055952380952376,0.0366576337971149,0.036889225443348904,-0.014824,-0.014017571428571426,-0.012904673567585121,-0.012701057976446231,1.012575,1.0062197619047617,1.0060171222432963,1.0058094704295495,0.532486,0.6189600952380951,0.6173806437073213,0.6174111424614641,0.714874,0.7373596190476192,0.7349828258322406,0.7325317108833351,-0.28689,-0.2548790476190476,-0.25920944404758856,-0.26022144424968185
198,0.03494,0.035316047619047615,0.03660660558891516,0.036851983362162076,-0.016325,-0.013922809523809521,-0.012841101461235516,-0.012719512132261501,1.004591,1.0071100476190475,1.0061999406695619,1.0058609244380046,0.580345,0.6183065238095237,0.6164459049613814,0.6172839488026368,0.686984,0.7338189047619048,0.735138329344307,0.7328751966463616,-0.33387,-0.25710209523809524,-0.2604109864721298,-0.2602464210753577
199,0.039392,0.034875190476190476,0.036655995157515636,0.03682615712060616,-0.014199,-0.014342857142857142,-0.012985018785426277,-0.012754499130441858,1.002175,1.0077292857142857,1.0063080273600575,1.0059198411880514,0.593898,0.6183554285714284,0.6168137167819908,0.6172219842279093,0.593177,0.7317008095238097,0.7353745490868278,0.733204547486517,-0.241285,-0.26076514285714286,-0.2618068032694314,-0.2604520396100874
200,0.031042,0.03410557142857143,0.03651426183904243,0.03678505728556075,-0.01632,-0.014434095238095235,-0.01299525754157074,-0.012786224942174507,1.009441,1.0081115238095237,1.006415648733274,1.005985175963944,0.624432,0.6162640952380952,0.6159546638809181,0.6170549837624009,0.700047,0.7325430952380954,0.7347742786110949,0.7334113979715976,-0.317621,-0.2593624761904762,-0.26149787587589546,-0.26058985412845304
201,0.031179,0.033895476190476184,0.0366256394457097,0.03676405008439912,-0.011754,-0.014434238095238094,-0.012977706342614644,-0.012811457302000208,1.012869,1.0078592380952383,1.0063700905535342,1.0060358978795159,0.700768,0.6192618571428571,0.6160742293389845,0.616925745369244,0.776383,0.7348394761904762,0.7341927129515226,0.733514355338033,-0.180216,-0.2550518095238095,-0.25894770392162625,-0.260373460657279
202,0.033318,0.03359609523809524,0.03652497324441709,0.036732545860811074,-0.013399,-0.014320761904761906,-0.012955921103624533,-0.012830493942718287,1.007043,1.0078501904761905,1.006341956757176,1.0060762286255374,0.68533,0.6192700476190476,0.6166180565912646,0.6168851998439739,0.760896,0.7406659999999999,0.7360243886835471,0.7338451136487772,-0.271721,-0.25505647619047617,-0.2587502103469705,-0.2601595577099288
203,0.031708,0.03350590476190476,0.03644858516330192,0.03669512709074026,-0.018491,-0.014181142857142856,-0.012926423753115722,-0.012843135042524302,1.007242,1.0074376666666667,1.00624926954323,1.0060990310005449,0.576747,0.6155860476190476,0.6156008245066944,0.61671595196618,0.743429,0.7326060476190475,0.7341484499838056,0.7338850856331895,-0.316543,-0.2521204761904762,-0.25772040277150354,-0.2598381393636272
204,0.032963,0.033323380952380945,0.036357229669278415,0.03665060083752243,-0.017294,-0.014108761904761903,-0.012911431952093426,-0.012852134831502608,1.006765,1.0080950952380952,1.0063674183061377,1.0061343975951687,0.57726,0.6149242857142857,0.615245968323284,0.616522245652511,0.698287,0.728327857142857,0.7335524609748469,0.7338412541955308,-0.271035,-0.24779580952380953,-0.2552286908144003,-0.25923073172964917
205,0.027337,0.03304538095238095,0.03616554994482818,0.036586683513802704,-0.017666,-0.014113666666666667,-0.012906087506968563,-0.012859244416651802,1.00872,1.0086831904761904,1.0065111708102257,1.0061840466854362,0.638843,0.6200051904761905,0.6167723658955859,0.6165552051146752,0.744749,0.7355874285714284,0.7350198309265268,0.7339965605181832,-0.225528,-0.2521531904761905,-0.25800936597666685,-0.25906978690635457
206,0.028131,0.03268009523809524,0.035994801229732,0.03650868854023451,-0.014836,-0.014294047619047618,-0.012980364231088733,-0.01287520491585888,1.001252,1.0088901904761904,1.0065812544840778,1.0062363885321004,0.671434,0.6179791428571428,0.616275519323104,0.6165183496680635,0.838994,0.7408756666666666,0.7359937202046304,0.7342597351749487,-0.25724,-0.2551499523809524,-0.25977220287172964,-0.2591623473970598
207,0.027496,0.03284761904761904,0.03607541897658679,0.036451594673643006,-0.012388,-0.014138095238095234,-0.01294077776550889,-0.012883845743288398,1.013121,1.008994523809524,1.0066313190770741,1.0062884302948722,0.670063,0.6172521428571428,0.6161689376070398,0.6164723060793341,0.776163,0.7423296666666666,0.7369444633786998,0.734613513807837,-0.241187,-0.2544229523809524,-0.2597378886254499,-0.25923818903669626
208,0.028505,0.03281685714285714,0.036123578309824336,0.036408370491547166,-0.011497,-0.01395285714285714,-0.012912192982512895,-0.0128875811856788,1.015783,1.0085476666666666,1.0065395349633919,1.0063215194791766,0.639871,0.6201601904761904,0.6181436098864154,0.616692541250695,0.685001,0.7416026666666665,0.7373782588898794,0.7349778366223563,-0.302452,-0.2544229523809524,-0.25979792322564577,-0.2593119477121073
209,0.032773,0.03264042857142856,0.0360635894586611,0.03636293715409057,-0.01598,-0.013658047619047615,-0.012832615587164932,-0.012880338123133045,1.014029,1.009138238095238,1.0066508129932863,1.0063649119570737,0.578802,0.6222432380952381,0.6192909559069687,0.6170349459617153,0.685001,0.7451118095238094,0.7387683774786502,0.735477333130112,-0.287185,-0.24855076190476194,-0.25694882618323106,-0.2590005486279591
210,0.03276,0.0321187619047619,0.0358034731508053,0.036289214082251886,-0.016151,-0.013661809523809522,-0.012850731733363716,-0.012876436756848474,1.010644,1.0099920952380952,1.0068440861021575,1.006428054875499,0.594069,0.6251839047619048,0.6197336602538082,0.6173905676039653,0.669733,0.7553319047619047,0.7408668897716355,0.7361875390935493,-0.195582,-0.2514775238095238,-0.2580547878638838,-0.25887592150567296
211,0.036988,0.03219895238095238,0.03588465152167128,0.03623590306574003,-0.013274,-0.013727523809523808,-0.012864429985358649,-0.012874854570913549,1.007753,1.0102327619047617,1.0068775825363205,1.006487291144209,0.656166,0.6231008571428571,0.6196832878960318,0.6176926896025309,0.747391,0.756911857142857,0.7401600567224628,0.7367110154938487,-0.135102,-0.24789861904761906,-0.25610450627644943,-0.2585107197360522
212,0.035166,0.03239442857142857,0.03595104270930564,0.036198365743592247,-0.008913,-0.01378495238095238,-0.012885174424453106,-0.01287621446413169,1.011913,1.0099436190476192,1.0067921383561982,1.0065274622236304,0.594241,0.6180852857142857,0.6184433550520004,0.6177916081433719,0.853159,0.7555522857142856,0.7402014185819799,0.7371709615066416,-0.226214,-0.24866771428571424,-0.25630070200931426,-0.2582194958241002
213,0.041457,0.03277304761904762,0.03605465952511614,0.03617942893299109,-0.010039,-0.013516428571428572,-0.012819803201729481,-0.012868780899995002,0.999307,1.0094152380952381,1.0067344421290052,1.0065547368907108,0.59287,0.6144910476190477,0.6174588908811022,0.6177477645028798,0.68346,0.7577857619047618,0.741661434836316,0.7377626912442643,-0.210163,-0.24651009523809522,-0.25558274404586867,-0.25787203925919905
214,0.031429,0.03295080952380952,0.036034969798844414,0.03616039290732739,-0.0115,-0.013000238095238094,-0.01265661582383731,-0.012840822959789047,1.012145,1.0095346190476189,1.0067786917257382,1.006584248420129,0.594412,0.6146379047619048,0.6178323453088225,0.6177589100936526,0.74651,0.7572474285714285,0.7410242510676245,0.7381924815574065,-0.24158,-0.24223209523809522,-0.2533141767681972,-0.25727142935064046
215,0.03326,0.0329942380952381,0.035896038604512966,0.03612555775950231,-0.015655,-0.01271452380952381,-0.012567079525960789,-0.012804750564212241,1.00968,1.0097213809523808,1.006805684696408,1.006613428067806,0.640042,0.6212625714285714,0.6192272227554372,0.6179523962146733,0.822625,0.7624412857142856,0.741534785920001,0.7386329119393138,-0.287283,-0.23864376190476191,-0.2519283443340068,-0.2565673471608867
216,0.029124,0.033464904761904765,0.035989836930595896,0.03610767321936976,-0.015054,-0.012499190476190475,-0.012478551629314771,-0.012761765872847053,1.009946,1.0093761428571428,1.0067139303035528,1.0066266716965335,0.595098,0.6184851428571428,0.6187219618361488,0.6180538053156405,0.823727,0.7538849999999998,0.7383121664519898,0.7385906458731056,-0.303041,-0.23871857142857142,-0.25158863820621297,-0.2559112804331366
217,0.034609,0.033886999999999994,0.03601964711860359,0.036096073626701856,-0.011341,-0.012397285714285711,-0.012434227837301672,-0.012718604722205333,1.011891,1.0094903809523808,1.0068010252986184,1.0066496470498294,0.625118,0.6169984285714285,0.6178809866338627,0.6180310322256526,0.838333,0.7487539523809522,0.737692658831123,0.7384723141076702,-0.211144,-0.23724585714285715,-0.25079721785950115,-0.2552373775541494
218,0.035577,0.03397828571428571,0.03595792590936335,0.036077869284635355,-0.010934,-0.012456809523809523,-0.012456323317359687,-0.012684042729408939,1.003191,1.009431857142857,1.0067897207264878,1.0066681051841622,0.593555,0.6177580476190475,0.6171944849067539,0.617920796647089,0.699607,0.7531579523809522,0.7395378534806942,0.7386127249925227,-0.28689,-0.2379915714285714,-0.25110638661564244,-0.25469301841766134
