t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
521.067,0.869873,-0.816895,0.31958,-237.145035,-83.786263,-117.297707,0.861066,-0.845748,0.348521,-238.638214,-82.997398,-117.844826,42.721,119.944,47.629,16.6055,-47.5229,2.5688,50.4061,16.7147,-84.701,-58.8829,104.5028,78.837,257.173,-44.1,-39.092,231.541,25.6,100561.45,-139.015
521.187,1.115967,-0.785645,0.034424,-109.145035,-63.709923,-59.984734,1.10755,-0.815302,0.065468,-110.638214,-62.921059,-60.531853,42.721,102.826,38.206,4.1284,-47.8899,-7.2477,48.6109,3.8022,-85.7456,-68.3323,109.709,87.461,245.333,-64.408,-52.043,233.504,25.59,100561.88,-139.052
521.307,0.82666,-0.499512,-0.08252,-159.801529,-30.900763,-20.244274,0.826084,-0.518336,-0.046133,-161.295547,-30.112976,-20.79092,42.706,79.899,32.745,-4.8624,-45.3211,-9.8165,46.6263,-5.5463,-83.731,-70.5514,109.6318,93.79,224.393,-95.104,-56.398,239.338,25.59,100561.78,-139.047
521.427,0.806396,-0.468994,0.046631,-87.35878,-56.961834,-11.007633,0.806913,-0.490025,0.082071,-88.852127,-56.173187,-11.554659,42.718,66.243,24.317,-9.3578,-43.1193,-9.3578,45.1044,-10.2397,-81.8114,-69.895,108.0891,97.134,210.929,-120.35,-55.607,249.432,25.59,100561.52,-139.026
521.547,0.610352,-0.242188,-0.283203,-163.893127,-65.145035,0.564885,0.616659,-0.25045,-0.241229,-165.38765,-64.357895,0.018524,42.698,42.789,15.05,-11.6514,-42.2936,-6.9725,44.4198,-12.6763,-80.973,-67.4623,106.1531,98.897,160.952,-152.924,-49.064,257.679,25.59,100561.09,-138.989
521.667,0.47998,0.396484,-0.712158,-166.091599,-21.557251,-20.045801,0.503532,0.401415,-0.658935,-167.585617,-20.769464,-20.592447,42.706,25.198,11.644,-13.7615,-41.6514,-4.0367,44.0512,-14.9327,-80.2635,-64.5021,104.0468,100.539,126.403,175.491,-44.915,264.136,25.58,100560.33,-138.925
521.787,0.756592,-0.21582,-0.433838,-101.083969,-64.442749,-57.267174,0.763386,-0.224964,-0.390733,-102.578156,-63.655178,-57.813725,42.704,9.63,2.737,-17.9817,-39.4495,2.7523,43.4417,-19.45,-77.9793,-57.6277,98.894,104.005,108.703,160.579,-37.981,267.048,25.58,100559.73,-138.873
521.907,0.661133,0.283447,-0.814453,-210.442749,-65.022903,-26.931297,0.681325,0.285412,-0.762116,-211.937271,-64.235764,-27.477659,42.698,-12.299,-5.671,-20.0917,-37.7064,7.156,43.3204,-21.7184,-76.2107,-53.1617,95.425,105.906,101.903,136.058,-30.327,263.904,25.58,100558.97,-138.809
522.027,0.36792,0.607422,-0.457275,-146.64122,-36.687023,-62.671757,0.397873,0.610094,-0.40412,-148.134903,-35.898808,-63.218594,42.712,-27.002,-10.35,-19.9083,-36.1468,13.578,43.443,-21.6201,-74.4601,-46.7629,90.5456,106.191,102.775,116.527,-21.558,265.681,25.58,100558.91,-138.804
522.147,0.375,0.73999,-0.223877,-136.229004,-30.167938,-58.931297,0.409115,0.737463,-0.171886,-137.725555,-29.383377,-59.476521,42.662,-40.595,-14.166,-20.0,-33.3027,19.7248,43.5676,-21.7892,-71.5908,-40.5564,85.1166,106.928,107.196,99.017,-14.468,265.222,25.58,100559.41,-138.846
522.267,0.148193,1.07373,0.072266,-109.984734,-36.900764,-0.900763,0.192241,1.07135,0.125491,-111.479935,-36.114483,-1.446745,42.686,-51.227,-18.332,-17.8899,-32.844,23.1193,43.9691,-19.6312,-70.9638,-37.2308,82.5068,105.463,111.34,84.922,-13.565,261.253,25.57,100559.31,-138.836
522.387,0.055664,0.954102,0.340088,-136.595413,-75.129768,-52.763359,0.096809,0.948514,0.389813,-138.091125,-74.344131,-53.309055,42.677,-65.09,-26.816,-13.945,-34.4954,24.8624,44.7497,-15.5469,-72.2771,-35.6814,82.0905,102.139,120.278,68.383,-7.944,251.548,25.57,100559.55,-138.857
522.507,-0.023926,0.907471,0.756104,-166.763351,-69.312981,-49.29771,0.016644,0.89513,0.801441,-168.259232,-68.527557,-49.843311,42.674,-82.612,-34.355,-11.9266,-35.9633,25.2294,45.5206,-13.456,-73.531,-35.4403,82.7277,100.37,138.087,47.36,-6.446,241.715,25.57,100559.62,-138.867
522.627,-0.008301,0.825195,0.583496,-194.885498,-28.274809,-48.534351,0.029638,0.816115,0.62975,-196.381042,-27.488958,-49.080143,42.68,-103.008,-36.933,-5.6881,-37.8899,26.6055,46.646,-6.9639,-75.0798,-34.3081,82.8403,95.299,163.03,29.003,-3.895,234.113,25.57,100559.95,-138.894
522.747,0.007324,0.554932,0.902344,-108.946564,2.427481,-48.580154,0.03821,0.538421,0.9426,-110.441429,3.214191,-49.126328,42.692,-113.34,-35.857,0.6422,-37.6147,28.9908,47.4947,-0.3655,-74.6189,-32.06,81.2155,90.281,180.152,21.923,1.306,227.079,25.57,100560.19,-138.91
522.857,-0.286133,0.128906,1.291504,-78.549622,-72.259544,-72.793892,-0.266597,0.112156,1.324973,-80.046173,-71.474983,-73.339119,42.662,-119.606,-42.618,1.6514,-37.4312,29.4495,47.656,0.6869,-74.4173,-31.6165,80.8579,89.471,189.768,16.707,-0.326,214.691,25.57,100560.86,-138.968
522.967,0.046631,0.428467,0.777344,65.251907,-18.412214,43.938931,0.073726,0.413499,0.817484,63.754688,-17.628513,43.394085,42.651,-109.804,-43.758,-1.1009,-40.7339,25.4128,48.0237,-2.1694,-77.6091,-35.7243,85.464,91.601,173.097,29.642,-1.643,215.551,25.56,100561.27,-139.005
523.077,-0.022705,0.919434,0.650146,122.671753,6.015267,-49.34351,0.018012,0.909353,0.696692,121.175713,6.800473,-49.889019,42.671,-93.495,-42.168,-6.422,-41.5596,23.1193,47.989,-7.7184,-78.5395,-37.9316,87.5604,95.613,151.094,49.66,4.772,210.309,25.56,100561.77,-139.042
523.187,-0.081543,0.970947,0.616943,95.832062,0.045802,51.328243,-0.039437,0.963271,0.664608,94.335678,0.830577,50.782925,42.665,-80.348,-41.196,-9.9083,-40.8257,22.844,47.8201,-11.3595,-77.9495,-38.0984,87.5022,98.291,137.346,63.202,0.346,213.083,25.56,100562.33,-139.095
523.297,0.111816,1.075439,0.67627,119.786263,107.404579,122.290077,0.156995,1.061034,0.723427,118.289207,108.188499,121.74514,42.654,-64.874,-28.848,-11.2844,-39.633,23.0275,47.2057,-12.7904,-76.8998,-37.8255,86.6484,99.443,118.977,74.786,-8.756,228.608,25.56,100562.77,-139.126
523.407,0.781738,1.310303,-0.056396,345.664124,42.534351,154.870224,0.832286,1.292819,-0.002513,344.167755,43.319126,154.324905,42.665,-24.674,-24.257,-11.1009,-41.4679,17.9817,46.542,-12.5319,-78.8111,-42.8938,90.5986,99.035,95.696,111.291,-26.369,231.962,25.56,100562.67,-139.121
523.527,0.303467,0.791992,-0.026611,134.167938,17.206106,97.221375,0.339398,0.787247,0.024177,132.671387,17.990667,96.676147,42.662,-6.815,-22.123,-8.1651,-45.0459,14.3119,47.9649,-9.4342,-82.1531,-46.7575,94.9968,96.551,86.667,125.199,-35.106,233.311,25.55,100561.98,-139.063
523.637,0.525635,0.603271,-0.371338,72.702293,-23.847328,96.671753,0.555639,0.599612,-0.319852,71.206253,-23.062122,96.126244,42.671,3.36,-24.952,-2.844,-45.5046,11.1927,46.9471,-3.8055,-82.6694,-49.9446,96.6601,92.636,76.149,138.378,-40.547,227.186,25.55,100561.72,-139.042
523.747,0.437256,0.195557,-0.725098,119.877861,-58.290077,21.068703,0.455109,0.201908,-0.673489,118.38266,-57.503796,20.52272,42.686,19.321,-31.31,3.3945,-47.0642,5.5963,47.5172,2.8151,-84.2908,-55.6458,101.0412,88.087,54.141,158.156,-35.847,223.588,25.55,100561.45,-139.021
523.857,0.837646,0.508057,-1.290527,0.0,38.122139,5.694656,0.863338,0.515386,-1.231908,-1.496885,38.906269,5.149621,42.656,21.919,-27.148,3.3945,-47.2477,2.2018,47.4206,2.873,-84.647,-58.9933,103.2161,88.056,53.413,157.304,-40.426,228.771,25.54,100561.53,-139.026
523.967,0.540283,0.03418,-0.359619,142.931305,-28.854961,28.0,0.554248,0.029653,-0.313844,141.435928,-28.068897,27.454113,42.683,40.22,-30.838,5.5046,-47.2477,-0.367,47.5687,5.1311,-84.7665,-61.556,104.8848,86.536,23.827,177.872,-41.26,225.702,25.54,100561.62,-139.031
524.077,0.619141,0.011963,-0.455078,153.145035,-12.167939,-12.229008,0.632313,0.007255,-0.408899,151.649323,-11.382304,-12.774705,42.677,59.342,-32.59,8.2569,-47.0642,-1.0092,47.7937,8.0306,-84.6054,-62.2257,105.3309,84.578,350.646,-165.787,-42.888,228.62,25.54,100561.2,-138.999
524.197,0.338135,-0.327637,-0.531738,246.748093,-55.511452,0.671756,0.341561,-0.322836,-0.486744,245.253403,-54.724525,0.12549,42.695,84.068,-38.98,8.3486,-47.156,-3.945,48.0515,8.1778,-84.853,-65.1186,107.2723,84.495,318.673,-137.115,-35.999,231.368,25.54,100561.44,-139.015
524.307,0.56665,-1.041016,-0.80249,109.343513,-8.519084,56.931297,0.549474,-1.037092,-0.762683,107.847977,-7.733234,56.385506,42.68,91.487,-39.497,8.9908,-47.0642,-4.9541,48.1707,8.8702,-84.821,-66.1169,107.9107,84.03,311.151,-123.768,-28.423,226.964,25.53,100561.58,-139.026
524.417,-0.16748,-0.80127,-0.380371,4.167939,22.183207,52.793892,-0.177194,-0.785568,-0.339169,2.670549,22.966694,52.249142,42.648,87.678,-35.997,17.4312,-45.6881,-5.0459,49.16,17.7392,-83.4991,-66.2785,108.0722,78.006,315.953,-122.06,-20.397,221.13,25.52,100561.66,-139.036
524.527,0.403564,-0.808838,0.285889,259.236633,-17.786259,38.0,0.394884,-0.823736,0.317442,257.74176,-16.999548,37.453827,42.692,112.329,-37.592,22.844,-44.2202,-0.6422,49.7764,23.3551,-81.8781,-61.9619,105.3031,74.08,299.657,-90.996,-16.782,220.148,25.52,100562.03,-139.068
524.647,0.293701,-0.857666,0.607422,190.595413,4.80916,34.900764,0.284212,-0.876416,0.635687,189.097519,5.592004,34.356297,42.639,131.241,-36.476,24.8624,-43.4862,3.211,50.1946,25.4123,-80.9822,-58.1679,102.8952,72.578,289.209,-69.7,-14.967,218.515,25.51,100562.34,-139.095
524.757,0.19458,-0.28833,1.525146,315.221375,15.740458,-8.458015,0.202801,-0.323909,1.549896,313.725159,16.525448,-9.003428,42.668,162.197,-34.111,21.6514,-43.211,13.3945,50.1536,21.8682,-80.1985,-48.0843,96.0319,74.748,273.884,-35.152,-16.288,213.203,25.5,100562.89,-139.142
524.867,0.005371,0.332031,1.250488,310.381683,57.67939,-3.343511,0.030591,0.307972,1.284987,308.884125,58.462662,-3.888168,42.645,192.52,-27.154,6.789,-42.3853,23.211,48.7991,6.1211,-79.097,-38.1231,88.018,85.575,254.314,0.886,-8.786,205.71,25.49,100563.27,-139.174
524.977,-0.083496,0.249023,1.231689,168.900757,39.34351,64.488548,-0.06066,0.227862,1.265993,167.404541,40.128502,63.943134,42.668,206.921,-22.23,1.2844,-39.633,26.9725,47.9577,0.3179,-76.5142,-34.1707,83.7983,89.762,245.232,22.423,-1.559,209.057,25.48,100562.92,-139.142
525.087,-0.050781,0.829834,0.613037,415.160309,93.709923,100.580154,-0.012662,0.821321,0.659229,413.664093,94.494911,100.034744,42.668,248.398,-11.586,-4.1284,-38.0734,27.0642,46.8946,-5.3391,-75.1962,-33.8954,82.6552,94.061,170.024,72.1,0.89,221.383,25.47,100563.12,-139.158
525.197,-0.201416,1.323242,0.256592,337.267181,114.305344,-38.061069,-0.150025,1.326879,0.311967,335.770142,115.089264,-38.60601,42.654,281.162,1.178,-23.4862,-33.3945,16.1468,43.9035,-25.3821,-71.9207,-44.017,88.0587,109.439,112.881,109.074,5.249,233.502,25.47,100562.8,-139.132
525.317,-0.001221,0.862793,-0.591553,191.312973,185.618317,-61.923664,0.035667,0.878926,-0.5328,189.815247,186.401367,-62.468227,42.642,300.287,23.037,-27.2477,-31.0092,10.5505,42.6066,-29.1961,-70.1745,-49.3157,90.6031,112.59,99.385,133.567,-0.424,256.607,25.46,100562.19,-139.079
525.437,-0.009033,0.565186,-0.648682,101.847328,52.091602,-111.511452,0.019352,0.582671,-0.592188,100.349098,52.874016,-112.055733,42.633,308.79,28.767,-31.6514,-24.5872,2.1101,40.1347,-33.5814,-65.0221,-57.1684,92.8645,117.315,104.641,146.14,3.291,269.888,25.45,100561.83,-139.052
525.557,-0.110352,0.462402,-0.759277,106.824425,18.442749,-64.793892,-0.085075,0.485116,-0.70216,105.327202,19.226452,-65.338737,42.651,317.908,30.566,-34.3119,-13.6697,-4.9541,37.2654,-36.106,-55.7858,-63.443,91.8733,122.912,113.225,159.102,6.063,275.5,25.45,100561.33,-139.01
525.677,-0.183594,0.252686,-0.917236,62.946564,-3.328244,37.053436,-0.164527,0.280818,-0.860175,61.448334,-2.54583,36.509159,42.633,322.015,29.862,-33.0275,-9.4495,-11.7431,36.3044,-34.5847,-52.4174,-69.899,93.9657,123.417,116.126,166.093,7.128,269.099,25.44,100560.2,-138.915
525.787,0.186768,0.051514,-0.823975,43.816795,-7.755725,5.61832,0.200356,0.067056,-0.771566,42.319576,-6.972023,5.073474,42.651,323.637,28.223,-30.1835,-10.367,-17.156,36.2332,-31.5183,-53.5027,-75.3229,97.6191,120.502,115.289,171.448,6.46,267.326,25.44,100559.52,-138.857
525.897,0.024902,-0.148438,-1.331299,-42.045803,108.122139,28.091602,0.031922,-0.117407,-1.274818,-43.541847,108.907341,27.546095,42.671,308.976,39.37,-29.0826,-10.8257,-18.8991,36.3341,-30.3389,-53.9945,-77.0822,98.8814,119.331,106.372,168.073,-5.796,265.778,25.43,100558.92,-138.804
526.017,0.156006,0.044434,-1.337891,45.0229,33.877861,-16.793894,0.168468,0.071956,-1.280085,43.526688,34.662849,-17.339308,42.668,311.451,42.51,-28.3486,-16.2385,-18.2569,37.4252,-29.65,-58.7444,-76.7727,101.1142,116.781,105.337,173.698,-8.499,266.819,25.42,100558.3,-138.751
526.137,0.030762,0.018555,-1.113525,54.793892,-12.351145,-9.496183,0.042886,0.044769,-1.057707,53.296333,-11.567872,-10.04084,42.645,315.041,40.253,-26.2385,-14.5872,-21.8349,37.1215,-27.3529,-57.4584,-80.2333,102.4062,115.457,107.838,179.901,-4.712,266.379,25.41,100558.38,-138.762
526.257,-0.040771,0.135986,-0.999756,62.9771,-8.137404,-1.755725,-0.025134,0.161811,-0.943641,61.480721,-7.352629,-2.301044,42.665,319.376,38.613,-24.1284,-11.3761,-24.7706,36.4031,-25.0473,-54.7538,-82.9736,102.5181,114.582,110.966,-174.376,-1.601,265.771,25.41,100557.59,-138.693
526.377,-0.116455,0.102539,-1.061523,75.374046,10.351145,-0.091603,-0.101879,0.131834,-1.004739,73.878006,11.136351,-0.637111,42.671,325.127,39.265,-24.1284,-9.2661,-25.4128,36.2471,-25.0089,-52.9208,-83.4846,101.9595,115.294,115.544,-167.52,-0.651,264.995,25.4,100557.0,-138.645
526.497,0.070801,-0.089111,-0.972412,65.374046,3.847328,-5.679389,0.080144,-0.06712,-0.919287,63.877163,4.631459,-6.224424,42.656,322.62,38.925,-21.3761,-6.2385,-28.0734,35.8326,-22.0371,-50.3549,-85.9763,102.0449,113.636,113.9,-161.332,-0.645,265.106,25.39,100556.81,-138.63
526.607,0.002686,-0.124268,-0.741211,180.992371,60.32061,-5.587786,0.011446,-0.105355,-0.690502,179.494476,61.103455,-6.132254,42.639,332.091,44.715,-13.6697,-6.789,-33.3027,36.6337,-13.8711,-51.0424,-91.2853,105.5023,105.203,119.554,-142.983,-6.093,262.544,25.39,100557.12,-138.656
526.727,0.148438,-0.504883,-0.291992,342.961823,152.106873,-10.610687,0.147275,-0.499947,-0.250311,341.464447,152.890366,-11.155438,42.648,363.275,61.506,9.1743,-13.6697,-37.7982,41.2278,10.0728,-57.1034,-96.5027,112.5834,79.996,148.101,-99.394,-16.945,247.782,25.38,100557.59,-138.693
526.847,0.626709,-1.26416,0.707031,279.755737,72.061066,-21.908398,0.605954,-1.294649,0.728761,278.256836,72.842621,-22.452299,42.621,387.519,68.398,32.7523,-21.8349,-25.4128,46.8539,34.47,-63.3302,-85.2118,111.6241,61.441,168.795,-66.118,-21.083,237.817,25.38,100557.84,-138.714
526.967,-0.17627,-0.219482,1.10083,445.374054,158.091599,-15.862596,-0.1669,-0.235348,1.132379,443.876343,158.874664,-16.407158,42.642,431.732,85.878,41.0092,-24.5872,-8.8991,48.6361,42.7989,-64.7213,-69.2816,104.0218,56.524,209.666,-12.554,-8.163,223.956,25.36,100558.36,-138.756
527.087,-0.241943,-0.271484,1.343506,124.015266,78.015266,48.38168,-0.233611,-0.290751,1.372345,122.516701,78.797249,47.837589,42.627,437.268,93.617,34.4954,-24.4037,22.7523,47.991,35.4094,-62.8367,-38.0405,81.5436,60.598,197.954,4.077,5.642,227.255,25.35,100558.64,-138.783
527.197,0.075439,-0.404541,1.46167,0.839695,-10.0,54.687023,0.080256,-0.43541,1.486507,-0.658703,-9.2178,54.142838,42.63,428.125,90.691,30.8257,-20.5505,29.2661,47.2128,31.4952,-59.0979,-31.3522,73.9424,61.945,186.038,6.996,6.312,232.089,25.34,100559.28,-138.836
527.307,0.155518,-0.501953,1.59375,-96.503815,-30.335878,26.38168,0.157829,-0.537982,1.615899,-98.003891,-29.55582,25.838438,42.601,408.629,85.586,37.2477,-17.8899,23.4862,47.5294,38.3654,-56.9882,-36.9964,78.0275,56.051,171.214,-1.224,5.224,234.492,25.34,100560.0,-138.894
527.427,0.041992,-0.476807,1.527588,-303.755737,9.221375,39.236641,0.044885,-0.508177,1.551198,-305.255646,10.001646,38.693306,42.604,364.195,85.019,42.844,-15.0459,14.5872,47.6946,44.4276,-54.9043,-45.6818,84.1138,51.021,131.526,-33.241,10.476,237.938,25.33,100559.81,-138.883
527.537,0.151123,-0.931641,0.511963,-500.274811,-52.259541,35.282444,0.139362,-0.94431,0.541167,-501.776245,-51.481194,34.739956,42.577,301.615,77.622,39.4495,-10.0,-22.7523,46.6255,41.5961,-52.6067,-82.0403,105.9637,51.667,83.752,-82.214,10.739,243.497,25.32,100559.85,-138.883
527.657,-0.015137,-0.408447,0.068848,-343.801514,21.450382,14.870229,-0.012942,-0.40664,0.108495,-345.303101,22.228514,14.327835,42.574,253.476,78.719,-0.4587,-9.633,-37.7064,38.9202,0.0225,-53.6446,-96.0112,109.9813,89.976,44.84,-125.392,8.755,238.909,25.31,100559.17,-138.825
527.767,0.155273,-0.288086,-0.535645,-335.86261,-101.541985,-76.916031,0.159793,-0.278002,-0.489369,-337.36438,-100.764069,-77.458328,42.571,209.028,65.965,-14.5872,-8.8991,-32.3853,36.6168,-14.8763,-52.8714,-90.4874,105.8521,105.715,358.516,-165.381,8.964,251.238,25.3,100558.78,-138.793
527.887,-0.417236,0.768311,-0.344971,-300.396942,-75.404579,-44.0,-0.382607,0.790878,-0.287738,-301.899536,-74.627731,-44.541832,42.556,171.546,56.359,-33.4862,-0.367,-10.0,34.9494,-34.9806,-44.2764,-67.6592,88.1011,128.311,299.912,154.12,20.42,253.031,25.29,100558.43,-138.762
528.007,-0.5354,0.828369,-0.129883,-187.496185,-31.725191,-58.793892,-0.4987,0.849659,-0.073741,-188.998611,-30.948128,-59.335815,42.559,147.787,52.198,-33.0275,5.5046,16.3303,37.2531,-34.8922,-37.5663,-41.4485,65.9293,132.886,260.0,127.298,29.472,253.032,25.28,100558.14,-138.741
528.127,-0.506592,0.875732,0.145996,-170.961838,-47.557251,-78.64122,-0.468056,0.890258,0.199605,-172.46376,-46.779549,-79.183426,42.568,126.097,46.196,-21.9266,8.0734,31.7431,39.4155,-23.4938,-34.2692,-26.3475,49.1989,124.433,238.878,100.13,40.096,246.78,25.27,100557.29,-138.667
528.247,-0.472168,0.497314,0.191406,-151.694656,70.167938,-32.717556,-0.444228,0.50975,0.240713,-153.197754,70.944145,-33.259106,42.548,106.854,54.38,-7.2477,10.2752,38.6239,40.6191,-8.197,-31.7382,-19.7185,38.2534,104.481,228.521,86.075,42.829,254.097,25.27,100557.27,-138.667
528.357,-0.311523,0.892334,0.225098,-120.778625,69.862595,134.656494,-0.27236,0.899623,0.277135,-122.281387,70.639229,134.114761,42.554,92.992,61.23,-3.3945,12.3853,38.7156,40.7899,-4.1316,-29.8141,-19.5764,35.9053,97.89,217.819,79.405,24.996,263.154,25.26,100557.23,-138.661
528.467,-0.333984,1.062256,0.290283,-8.580153,42.091602,-38.183205,-0.28991,1.068832,0.343399,-10.083083,42.868023,-38.724846,42.551,91.489,64.916,1.2844,13.3028,39.0826,41.3045,0.7795,-28.9205,-19.2464,34.7481,88.456,218.204,80.158,27.284,266.364,25.26,100557.84,-138.714
528.577,-0.369385,0.895996,0.790771,-27.954199,-110.39695,-4.687023,-0.329106,0.892699,0.837258,-29.456793,-109.620102,-5.228853,42.556,87.421,52.103,2.7523,10.8257,40.2752,41.7955,2.2657,-31.0285,-18.2414,36.0645,85.824,215.356,69.02,21.724,251.467,25.25,100557.81,-138.714
528.687,-0.274902,0.864258,0.347168,29.358778,-29.328245,-0.396947,-0.236309,0.86786,0.397497,27.855177,-28.552677,-0.938214,42.539,89.983,48.261,6.9725,7.7982,41.0092,42.3223,6.6388,-33.6152,-17.7675,38.5971,78.828,220.67,71.231,19.121,248.12,25.25,100558.05,-138.73
528.797,-0.281494,0.586182,0.60083,-15.832061,-30.473282,-4.91603,-0.250294,0.58439,0.645866,-17.336164,-29.698355,-5.457016,42.53,87.157,44.415,5.1376,3.3945,42.6605,43.1027,4.6294,-37.4462,-16.3627,41.1265,82.952,211.72,66.018,17.557,243.748,25.25,100558.45,-138.767
528.907,-0.198975,0.606201,0.722412,-28.229008,-71.694656,19.328245,-0.166983,0.599448,0.765996,-29.732777,-70.919304,18.787071,42.536,82.97,36.076,5.8716,-1.6514,42.9358,43.3668,5.3295,-41.892,-16.393,45.2998,82.75,207.552,59.652,10.864,236.948,25.25,100558.86,-138.799
529.017,-0.171143,0.820801,0.842285,-33.312977,-44.519085,39.755726,-0.132877,0.810742,0.886579,-34.817581,-43.744797,39.215019,42.521,78.406,30.766,7.156,-4.3119,42.844,43.651,6.6438,-44.2381,-16.6577,47.735,81.459,202.232,55.683,4.499,235.058,25.24,100559.53,-138.857
529.127,-0.55542,0.187988,0.411621,-175.603058,-57.35878,7.526718,-0.535822,0.197916,0.456036,-177.106659,-56.583214,6.98545,42.539,58.214,24.993,15.1376,-5.3211,41.0092,44.0365,15.0323,-45.1349,-18.6608,51.1015,71.58,130.416,36.262,6.19,230.193,25.24,100559.94,-138.888
529.237,0.118652,0.546143,0.68335,-365.816803,113.160309,-60.473282,0.148906,0.531206,0.725267,-367.321564,113.93438,-61.013893,42.518,18.18,36.586,27.4312,-5.0459,34.9541,44.7183,28.0332,-45.0793,-24.8159,58.5989,58.124,89.879,0.531,21.645,227.797,25.24,100560.17,-138.91
529.347,-0.140381,0.128906,1.039795,15.557252,42.167938,-26.183207,-0.121285,0.113464,1.075187,14.053149,42.942867,-26.724192,42.53,19.451,40.612,31.1009,-4.1284,32.3853,45.0901,31.9383,-44.366,-27.354,61.1281,54.251,93.777,7.048,28.116,226.048,25.23,100560.08,-138.904
529.457,-0.200928,0.085693,0.982178,-16.778625,-20.274809,-43.893131,-0.183161,0.073199,1.018031,-18.282896,-19.500095,-44.434025,42.527,17.174,37.901,32.0183,-4.5872,31.7431,45.3193,32.9058,-44.7974,-28.0278,62.2507,53.701,87.694,7.921,27.838,221.573,25.23,100559.98,-138.894
529.567,-0.081543,0.04541,0.890381,-11.511451,-19.877863,-21.12977,-0.065068,0.0315,0.926235,-13.015721,-19.103149,-21.670662,42.527,15.466,35.164,34.0367,-8.8991,29.7248,46.0571,35.0027,-48.7072,-30.2937,67.196,54.298,83.658,10.116,26.888,219.373,25.23,100560.31,-138.92
529.677,-0.286377,0.005127,0.627197,40.290077,84.870232,-2.381679,-0.271529,0.002701,0.666346,38.786644,85.646011,-2.92304,42.542,19.343,44.137,33.7615,-9.2661,29.9083,46.0456,34.7062,-49.0254,-30.1294,67.1997,54.704,99.693,20.449,38.83,222.74,25.23,100560.38,-138.931
529.787,0.405518,0.199951,1.172363,52.824429,-85.511452,-114.610687,0.426904,0.166187,1.204514,51.318485,-84.738869,-115.150642,42.498,24.646,33.731,32.844,-10.2752,30.8257,46.201,33.7151,-49.879,-29.2688,66.9424,55.944,87.034,19.955,31.175,205.807,25.23,100560.88,-138.968
529.897,-0.034424,-0.05127,1.177734,-89.770996,-18.519083,45.740459,-0.020156,-0.072761,1.209454,-91.276436,-17.745861,45.200222,42.506,14.244,31.163,35.0459,-18.5321,26.055,47.4396,36.0029,-57.4388,-34.4686,76.0494,57.92,82.508,14.263,27.816,209.94,25.23,100560.95,-138.978
530.007,-0.131592,-0.036133,0.807129,-56.793892,-74.854965,-121.969467,-0.117572,-0.046852,0.843288,-58.299667,-74.082169,-122.509514,42.501,7.612,22.713,39.4495,-18.7156,19.7248,47.9125,40.7303,-57.9062,-40.7803,81.7014,54.878,69.924,3.702,23.1,193.554,25.23,100561.45,-139.021
530.117,0.352539,-0.616943,0.721191,-94.213737,-42.137405,-54.015266,0.350053,-0.639737,0.750338,-95.717674,-41.362267,-54.556347,42.533,-3.668,17.409,39.1743,-28.0734,10.1835,49.259,40.4915,-66.7453,-50.6887,93.0798,58.757,70.468,-9.21,18.195,184.586,25.22,100561.55,-139.026
530.227,0.180664,-0.230469,0.914551,33.908398,-26.992367,-38.396946,0.189419,-0.252434,0.946249,32.402119,-26.220211,-38.936714,42.492,-0.401,14.015,38.0734,-30.367,8.1651,49.3802,39.3438,-68.9066,-52.7841,95.3007,60.275,69.787,-4.296,15.634,177.205,25.22,100561.8,-139.047
530.337,0.524658,-0.695801,0.957764,-8.59542,-2.381679,-5.664122,0.520387,-0.728617,0.982889,-10.101197,-1.608884,-6.204172,42.501,-2.213,13.101,35.2294,-33.8532,8.8991,49.6623,36.3042,-71.9901,-52.211,96.0549,63.238,71.905,-6.009,15.422,172.27,25.22,100562.03,-139.068
530.447,0.387207,-0.767822,0.918213,-66.290077,13.969465,27.282442,0.38082,-0.795911,0.943693,-67.796356,14.741621,26.742672,42.492,-10.28,14.085,37.7982,-32.1101,3.578,49.7249,39.1144,-70.7163,-57.3881,99.1167,61.052,71.139,-13.747,18.006,170.621,25.22,100562.2,-139.079
530.557,0.30542,-0.702393,0.995605,-203.70993,-47.267174,50.732826,0.301012,-0.729812,1.021302,-205.216705,-46.495655,50.193336,42.483,-32.907,8.521,39.2661,-28.9908,-6.422,49.2294,40.871,-68.5041,-67.0667,104.2171,59.179,68.192,-33.797,15.45,173.763,25.22,100562.44,-139.1
530.667,0.215332,-0.844482,0.715088,-209.114502,-26.152672,49.496181,0.206401,-0.863333,0.742733,-210.621445,-25.381367,48.956787,42.48,-55.94,5.409,37.5229,-25.9633,-16.5138,48.526,39.2612,-66.4195,-76.7838,108.852,59.412,68.25,-55.055,16.13,174.398,25.21,100562.17,-139.079
